timestamp,latitude,longitude,altitude_m,wind_speed_ms,wind_speed_kmh,wind_speed_knots,wind_direction_deg,wind_direction_cardinal,ground_speed_ms,ground_direction_deg,airspeed_ms,air_direction_deg,confidence
2025-07-18T17:04:12.470046Z,19.0185401,73.0035312,174.3,0.25,0.90,0.49,307.8,NW,29.76,119.2,29.51,119.1,high
2025-07-18T17:04:12.719754Z,19.0185098,73.0035884,174.2,0.25,0.89,0.48,309.0,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:13.004665Z,19.0184756,73.0036533,174.2,0.25,0.89,0.48,308.8,NW,29.75,119.2,29.50,119.1,high
2025-07-18T17:04:13.225387Z,19.0184417,73.0037174,174.1,0.25,0.88,0.48,308.5,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:13.471815Z,19.0184109,73.0037758,174.1,0.24,0.87,0.47,307.5,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:13.726192Z,19.0183766,73.0038407,174.1,0.25,0.89,0.48,306.4,NW,29.75,119.2,29.50,119.1,high
2025-07-18T17:04:13.972737Z,19.0183458,73.0038991,174.0,0.24,0.88,0.47,307.4,NW,29.74,119.2,29.50,119.1,high
2025-07-18T17:04:14.224819Z,19.0183118,73.0039634,174.0,0.25,0.89,0.48,307.1,NW,29.74,119.2,29.50,119.1,high
2025-07-18T17:04:14.456042Z,19.0182809,73.0040217,173.9,0.25,0.89,0.48,305.7,NW,29.75,119.2,29.50,119.1,high
2025-07-18T17:04:14.739349Z,19.0182474,73.0040853,173.9,0.24,0.87,0.47,307.4,NW,29.74,119.2,29.50,119.1,high
2025-07-18T17:04:14.972186Z,19.0182137,73.0041490,173.9,0.25,0.89,0.48,306.4,NW,29.75,119.2,29.50,119.1,high
2025-07-18T17:04:15.207690Z,19.0181839,73.0042055,173.8,0.25,0.89,0.48,306.5,NW,29.75,119.2,29.50,119.1,high
2025-07-18T17:04:15.483177Z,19.0181492,73.0042710,173.8,0.24,0.88,0.48,306.9,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:15.715990Z,19.0181188,73.0043285,173.7,0.25,0.88,0.48,307.2,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:15.978832Z,19.0180845,73.0043934,173.7,0.25,0.90,0.49,307.2,NW,29.75,119.2,29.50,119.1,high
2025-07-18T17:04:16.204729Z,19.0180537,73.0044518,173.7,0.24,0.86,0.47,306.1,NW,29.74,119.2,29.50,119.1,high
2025-07-18T17:04:16.473374Z,19.0180193,73.0045169,173.6,0.24,0.86,0.47,305.6,NW,29.74,119.2,29.50,119.1,high
2025-07-18T17:04:16.724849Z,19.0179859,73.0045801,173.6,0.25,0.89,0.48,305.9,NW,29.75,119.2,29.50,119.1,high
2025-07-18T17:04:16.961260Z,19.0179555,73.0046378,173.5,0.24,0.88,0.47,303.9,NW,29.74,119.2,29.50,119.1,high
2025-07-18T17:04:17.245880Z,19.0179212,73.0047027,173.5,0.24,0.88,0.48,303.8,NW,29.74,119.2,29.50,119.1,high
2025-07-18T17:04:17.467240Z,19.0178896,73.0047623,173.4,0.24,0.88,0.47,306.3,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:17.719079Z,19.0178559,73.0048264,173.4,0.24,0.87,0.47,306.8,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:17.969809Z,19.0178241,73.0048865,173.3,0.24,0.87,0.47,307.5,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:18.233716Z,19.0177899,73.0049514,173.3,0.24,0.88,0.47,307.8,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:18.465837Z,19.0177586,73.0050104,173.3,0.25,0.89,0.48,307.9,NW,29.75,119.2,29.50,119.1,high
2025-07-18T17:04:18.728324Z,19.0177245,73.0050751,173.2,0.25,0.88,0.48,306.4,NW,29.74,119.2,29.50,119.1,high
2025-07-18T17:04:18.978230Z,19.0176811,73.0051345,175.2,0.24,0.87,0.47,306.6,NW,29.74,119.2,29.50,119.1,high
2025-07-18T17:04:19.410447Z,19.0176475,73.0051982,175.1,0.25,0.88,0.48,305.0,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:19.708394Z,19.0175841,73.0053181,175.1,0.25,0.89,0.48,309.4,NW,29.76,119.2,29.51,119.1,high
2025-07-18T17:04:19.972638Z,19.0175497,73.0053832,175.0,0.26,0.92,0.50,315.2,NW,29.76,119.2,29.51,119.0,high
2025-07-18T17:04:20.213346Z,19.0175187,73.0054423,175.0,0.26,0.92,0.50,317.5,NW,29.75,119.2,29.51,119.0,high
2025-07-18T17:04:20.475756Z,19.0174846,73.0055072,174.9,0.25,0.90,0.49,317.3,NW,29.74,119.1,29.50,118.9,high
2025-07-18T17:04:20.711867Z,19.0174537,73.0055663,174.9,0.25,0.90,0.49,313.5,NW,29.75,119.0,29.51,118.9,high
2025-07-18T17:04:20.979356Z,19.0174226,73.0056257,174.8,0.25,0.90,0.49,311.4,NW,29.76,118.9,29.51,118.8,high
2025-07-18T17:04:21.221285Z,19.0173886,73.0056910,174.8,0.25,0.90,0.49,310.9,NW,29.76,118.9,29.51,118.8,high
2025-07-18T17:04:21.491056Z,19.0173573,73.0057513,174.8,0.25,0.89,0.48,311.9,NW,29.75,118.8,29.51,118.7,high
2025-07-18T17:04:21.749886Z,19.0173254,73.0058128,174.7,0.25,0.89,0.48,311.3,NW,29.76,118.7,29.51,118.6,high
2025-07-18T17:04:21.978894Z,19.0172912,73.0058791,174.7,0.25,0.90,0.49,313.7,NW,29.76,118.7,29.51,118.6,high
2025-07-18T17:04:22.223964Z,19.0172596,73.0059402,174.6,0.25,0.89,0.48,313.5,NW,29.76,118.7,29.52,118.5,high
2025-07-18T17:04:22.458118Z,19.0172287,73.0060000,174.6,0.24,0.88,0.47,311.4,NW,29.75,118.6,29.52,118.5,high
2025-07-18T17:04:22.730088Z,19.0171952,73.0060652,174.6,0.25,0.89,0.48,311.0,NW,29.76,118.6,29.52,118.5,high
2025-07-18T17:04:22.961909Z,19.0171642,73.0061250,174.5,0.25,0.88,0.48,307.3,NW,29.77,118.6,29.52,118.5,high
2025-07-18T17:04:23.212444Z,19.0171338,73.0061841,174.5,0.24,0.87,0.47,305.6,NW,29.77,118.6,29.53,118.5,high
2025-07-18T17:04:23.477859Z,19.0171006,73.0062487,174.4,0.24,0.87,0.47,304.5,NW,29.77,118.6,29.53,118.5,high
2025-07-18T17:04:23.710774Z,19.0170697,73.0063086,174.4,0.24,0.86,0.46,303.5,WNW,29.77,118.6,29.53,118.6,high
2025-07-18T17:04:23.978363Z,19.0170358,73.0063742,174.3,0.24,0.88,0.47,301.0,WNW,29.77,118.6,29.53,118.6,high
2025-07-18T17:04:24.211383Z,19.0170051,73.0064335,174.3,0.24,0.88,0.47,301.8,WNW,29.77,118.7,29.53,118.7,high
2025-07-18T17:04:24.476971Z,19.0169709,73.0064991,174.3,0.24,0.87,0.47,302.6,WNW,29.77,118.7,29.52,118.7,high
2025-07-18T17:04:24.708809Z,19.0169407,73.0065573,174.2,0.24,0.87,0.47,303.3,WNW,29.77,118.8,29.52,118.7,high
2025-07-18T17:04:24.975610Z,19.0169064,73.0066234,174.2,0.25,0.88,0.48,303.3,WNW,29.77,118.8,29.52,118.8,high
2025-07-18T17:04:25.209159Z,19.0168759,73.0066818,174.1,0.24,0.88,0.47,304.6,NW,29.77,118.9,29.53,118.8,high
2025-07-18T17:04:25.463691Z,19.0168444,73.0067421,174.1,0.24,0.88,0.47,303.8,NW,29.76,118.9,29.52,118.8,high
2025-07-18T17:04:25.727455Z,19.0168100,73.0068077,174.0,0.25,0.89,0.48,304.5,NW,29.77,118.9,29.52,118.9,high
2025-07-18T17:04:25.957648Z,19.0167790,73.0068670,174.0,0.25,0.89,0.48,305.7,NW,29.77,119.0,29.52,118.9,high
2025-07-18T17:04:26.226010Z,19.0167447,73.0069324,174.0,0.24,0.87,0.47,304.6,NW,29.76,119.0,29.52,119.0,high
2025-07-18T17:04:26.457162Z,19.0167137,73.0069912,173.9,0.24,0.87,0.47,304.4,NW,29.76,119.0,29.52,119.0,high
2025-07-18T17:04:26.722979Z,19.0166796,73.0070563,173.9,0.24,0.87,0.47,304.1,NW,29.75,119.1,29.51,119.0,high
2025-07-18T17:04:26.955577Z,19.0166483,73.0071155,173.8,0.25,0.88,0.48,304.9,NW,29.75,119.1,29.51,119.0,high
2025-07-18T17:04:27.227981Z,19.0166145,73.0071799,173.8,0.24,0.88,0.48,304.8,NW,29.76,119.1,29.51,119.1,high
2025-07-18T17:04:27.458591Z,19.0165836,73.0072385,173.8,0.24,0.88,0.47,306.5,NW,29.75,119.1,29.51,119.1,high
2025-07-18T17:04:27.707398Z,19.0165517,73.0072989,173.7,0.25,0.89,0.48,307.3,NW,29.76,119.1,29.51,119.1,high
2025-07-18T17:04:27.972941Z,19.0165175,73.0073639,173.7,0.24,0.86,0.46,307.7,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:28.207170Z,19.0164863,73.0074228,173.6,0.24,0.87,0.47,308.7,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:28.477246Z,19.0164518,73.0074884,173.6,0.24,0.87,0.47,307.9,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:28.704587Z,19.0164211,73.0075465,173.5,0.24,0.88,0.47,307.2,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:28.992749Z,19.0163866,73.0076119,173.5,0.24,0.86,0.47,308.1,NW,29.74,119.2,29.51,119.1,high
2025-07-18T17:04:29.204979Z,19.0163559,73.0076699,173.5,0.25,0.89,0.48,309.2,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:29.468130Z,19.0163215,73.0077352,173.4,0.25,0.90,0.48,306.4,NW,29.76,119.2,29.51,119.1,high
2025-07-18T17:04:29.700950Z,19.0162905,73.0077938,173.4,0.25,0.89,0.48,305.5,NW,29.76,119.2,29.51,119.1,high
2025-07-18T17:04:29.979662Z,19.0162559,73.0078592,173.3,0.24,0.87,0.47,306.2,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:30.213230Z,19.0162244,73.0079191,173.3,0.25,0.88,0.48,304.8,NW,29.76,119.2,29.51,119.1,high
2025-07-18T17:04:30.462916Z,19.0161931,73.0079782,173.2,0.24,0.88,0.47,305.4,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:30.717850Z,19.0161589,73.0080428,173.2,0.25,0.89,0.48,307.5,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:30.968987Z,19.0161278,73.0081017,173.2,0.25,0.89,0.48,307.6,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:31.220342Z,19.0160935,73.0081668,173.1,0.24,0.86,0.46,307.3,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:31.465617Z,19.0160616,73.0082271,173.1,0.24,0.87,0.47,307.1,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:31.715209Z,19.0160299,73.0082872,173.0,0.24,0.86,0.47,307.4,NW,29.75,119.2,29.51,119.1,high
2025-07-18T17:04:31.948756Z,19.0159981,73.0083473,173.0,0.24,0.88,0.47,305.9,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:32.231247Z,19.0159628,73.0084141,173.0,0.24,0.88,0.47,305.5,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:32.465951Z,19.0159312,73.0084739,172.9,0.24,0.86,0.47,305.5,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:32.713813Z,19.0158974,73.0085378,172.9,0.24,0.86,0.46,305.5,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:32.964134Z,19.0158663,73.0085970,172.8,0.24,0.87,0.47,305.3,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:33.211843Z,19.0158323,73.0086611,172.8,0.24,0.87,0.47,305.7,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:33.463046Z,19.0158012,73.0087202,172.7,0.24,0.85,0.46,306.1,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:33.704268Z,19.0157697,73.0087798,172.7,0.25,0.89,0.48,306.7,NW,29.77,119.2,29.52,119.1,high
2025-07-18T17:04:33.984469Z,19.0157348,73.0088458,172.6,0.25,0.90,0.48,307.1,NW,29.77,119.2,29.52,119.1,high
2025-07-18T17:04:34.212908Z,19.0157032,73.0089055,172.6,0.24,0.87,0.47,305.2,NW,29.77,119.2,29.52,119.1,high
2025-07-18T17:04:34.462026Z,19.0156718,73.0089651,172.6,0.24,0.88,0.47,304.9,NW,29.77,119.2,29.52,119.1,high
2025-07-18T17:04:34.712839Z,19.0156374,73.0090302,172.5,0.25,0.89,0.48,305.0,NW,29.77,119.2,29.52,119.1,high
2025-07-18T17:04:34.958826Z,19.0155961,73.0090884,174.5,0.24,0.86,0.46,306.6,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:35.230139Z,19.0155615,73.0091540,174.4,0.25,0.89,0.48,307.8,NW,29.77,119.2,29.52,119.1,high
2025-07-18T17:04:35.458037Z,19.0155305,73.0092128,174.4,0.25,0.89,0.48,312.0,NW,29.77,119.2,29.52,119.1,high
2025-07-18T17:04:35.725285Z,19.0154958,73.0092784,174.4,0.25,0.91,0.49,314.2,NW,29.77,119.1,29.53,119.0,high
2025-07-18T17:04:35.961474Z,19.0154641,73.0093390,174.3,0.25,0.90,0.48,314.9,NW,29.77,119.1,29.53,119.0,high
2025-07-18T17:04:36.208690Z,19.0154332,73.0093976,174.3,0.25,0.91,0.49,314.0,NW,29.78,119.1,29.53,118.9,high
2025-07-18T17:04:36.474620Z,19.0153985,73.0094640,174.2,0.25,0.91,0.49,312.2,NW,29.78,119.0,29.53,118.9,high
2025-07-18T17:04:36.710206Z,19.0153680,73.0095226,174.2,0.25,0.89,0.48,311.7,NW,29.77,118.9,29.53,118.8,high
2025-07-18T17:04:36.963074Z,19.0153341,73.0095877,174.1,0.25,0.89,0.48,310.6,NW,29.78,118.9,29.53,118.8,high
2025-07-18T17:04:37.198672Z,19.0153037,73.0096463,174.1,0.25,0.89,0.48,309.7,NW,29.77,118.8,29.53,118.7,high
2025-07-18T17:04:37.475451Z,19.0152696,73.0097122,174.0,0.25,0.91,0.49,312.1,NW,29.78,118.8,29.53,118.7,high
2025-07-18T17:04:37.708216Z,19.0152389,73.0097712,174.0,0.25,0.90,0.49,310.8,NW,29.77,118.7,29.53,118.6,high
2025-07-18T17:04:37.953089Z,19.0152081,73.0098309,174.0,0.25,0.91,0.49,309.9,NW,29.78,118.7,29.53,118.6,high
2025-07-18T17:04:38.217617Z,19.0151739,73.0098970,173.9,0.25,0.89,0.48,308.9,NW,29.77,118.7,29.53,118.6,high
2025-07-18T17:04:38.867302Z,19.0150891,73.0100609,173.8,0.24,0.87,0.47,303.0,WNW,29.77,118.7,29.53,118.6,high
2025-07-18T17:04:39.469055Z,19.0150143,73.0102050,173.7,0.25,0.89,0.48,300.2,WNW,29.77,118.7,29.52,118.7,high
2025-07-18T17:04:39.718705Z,19.0149832,73.0102651,173.7,0.25,0.88,0.48,303.1,WNW,29.76,118.8,29.52,118.7,high
2025-07-18T17:04:39.968620Z,19.0149486,73.0103314,173.6,0.24,0.87,0.47,303.8,NW,29.76,118.8,29.52,118.8,high
2025-07-18T17:04:40.198985Z,19.0149182,73.0103898,173.6,0.24,0.88,0.47,301.4,WNW,29.77,118.8,29.52,118.8,high
2025-07-18T17:04:40.464689Z,19.0148838,73.0104559,173.5,0.24,0.87,0.47,301.8,WNW,29.77,118.9,29.53,118.8,high
2025-07-18T17:04:40.716354Z,19.0148525,73.0105159,173.5,0.24,0.87,0.47,303.8,NW,29.77,118.9,29.53,118.9,high
2025-07-18T17:04:40.950608Z,19.0148217,73.0105748,173.4,0.24,0.87,0.47,306.5,NW,29.77,118.9,29.53,118.9,high
2025-07-18T17:04:41.216562Z,19.0147877,73.0106397,173.4,0.25,0.88,0.48,305.6,NW,29.77,119.0,29.53,118.9,high
2025-07-18T17:04:41.449480Z,19.0147562,73.0106996,173.4,0.24,0.88,0.47,305.9,NW,29.77,119.0,29.53,118.9,high
2025-07-18T17:04:41.697326Z,19.0147244,73.0107604,173.3,0.24,0.88,0.47,306.0,NW,29.77,119.0,29.53,119.0,high
2025-07-18T17:04:41.963688Z,19.0146920,73.0108219,173.3,0.24,0.87,0.47,306.2,NW,29.76,119.0,29.52,119.0,high
2025-07-18T17:04:42.215867Z,19.0146568,73.0108888,173.2,0.24,0.87,0.47,305.4,NW,29.77,119.1,29.53,119.0,high
2025-07-18T17:04:42.463134Z,19.0146254,73.0109484,173.2,0.24,0.88,0.48,305.5,NW,29.77,119.1,29.53,119.0,high
2025-07-18T17:04:42.697203Z,19.0145943,73.0110076,173.1,0.24,0.88,0.48,307.0,NW,29.77,119.1,29.53,119.0,high
2025-07-18T17:04:42.955064Z,19.0145604,73.0110718,173.1,0.25,0.89,0.48,307.5,NW,29.77,119.1,29.53,119.1,high
2025-07-18T17:04:43.234751Z,19.0145260,73.0111373,173.1,0.24,0.88,0.48,306.2,NW,29.77,119.1,29.53,119.1,high
2025-07-18T17:04:43.448125Z,19.0144953,73.0111953,173.0,0.24,0.87,0.47,308.5,NW,29.77,119.1,29.53,119.1,high
2025-07-18T17:04:43.718792Z,19.0144610,73.0112602,173.0,0.24,0.88,0.47,307.4,NW,29.77,119.1,29.53,119.1,high
2025-07-18T17:04:43.965233Z,19.0144303,73.0113186,172.9,0.24,0.86,0.47,307.9,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:44.227904Z,19.0143962,73.0113832,172.9,0.24,0.87,0.47,307.3,NW,29.76,119.2,29.52,119.1,high
2025-07-18T17:04:44.450195Z,19.0143649,73.0114423,172.8,0.24,0.88,0.48,308.0,NW,29.77,119.2,29.52,119.1,high
2025-07-18T17:04:44.711854Z,19.0143305,73.0115074,172.8,0.25,0.89,0.48,305.1,NW,29.77,119.2,29.53,119.1,high
2025-07-18T17:04:44.959949Z,19.0143000,73.0115655,172.8,0.24,0.88,0.48,304.1,NW,29.77,119.2,29.53,119.1,high
2025-07-18T17:04:45.209344Z,19.0142658,73.0116300,172.7,0.25,0.89,0.48,306.0,NW,29.78,119.2,29.53,119.1,high
2025-07-18T17:04:45.460803Z,19.0142350,73.0116888,172.7,0.25,0.88,0.48,306.2,NW,29.78,119.2,29.54,119.1,high
2025-07-18T17:04:45.708867Z,19.0142012,73.0117527,172.6,0.25,0.89,0.48,306.2,NW,29.78,119.2,29.53,119.1,high
2025-07-18T17:04:45.942836Z,19.0141702,73.0118114,172.6,0.24,0.88,0.48,307.8,NW,29.77,119.2,29.53,119.1,high
2025-07-18T17:04:46.206697Z,19.0141357,73.0118765,172.5,0.24,0.87,0.47,307.8,NW,29.77,119.2,29.53,119.1,high
2025-07-18T17:04:46.461380Z,19.0141044,73.0119358,172.5,0.25,0.89,0.48,306.3,NW,29.78,119.2,29.54,119.1,high
2025-07-18T17:04:46.728415Z,19.0140699,73.0120014,172.4,0.25,0.89,0.48,306.0,NW,29.78,119.2,29.53,119.1,high
2025-07-18T17:04:46.957743Z,19.0140390,73.0120597,172.4,0.25,0.88,0.48,305.8,NW,29.78,119.2,29.54,119.1,high
2025-07-18T17:04:47.224847Z,19.0140046,73.0121247,172.4,0.24,0.86,0.47,307.3,NW,29.77,119.2,29.53,119.1,high
2025-07-18T17:04:47.458564Z,19.0139738,73.0121833,172.3,0.24,0.87,0.47,307.3,NW,29.77,119.2,29.53,119.1,high
2025-07-18T17:04:47.722449Z,19.0139392,73.0122487,172.3,0.24,0.87,0.47,307.3,NW,29.77,119.2,29.53,119.1,high
