timestamp,latitude,longitude,altitude_m,wind_speed_ms,wind_speed_kmh,wind_speed_knots,wind_direction_deg,wind_direction_cardinal,ground_speed_ms,ground_direction_deg,airspeed_ms,air_direction_deg,confidence
2025-07-18T16:44:54.717426Z,19.6004288,72.9783877,1311.9,2.65,9.55,5.16,191.3,SSW,43.17,9.8,40.52,9.7,high
2025-07-18T16:44:54.963399Z,19.6005212,72.9784047,1312.2,2.65,9.54,5.15,191.4,SSW,43.17,9.8,40.52,9.7,high
2025-07-18T16:44:55.244658Z,19.6006218,72.9784234,1312.5,2.65,9.56,5.16,191.6,SSW,43.16,9.9,40.51,9.8,high
2025-07-18T16:44:55.446726Z,19.6007131,72.9784404,1312.8,2.65,9.54,5.15,192.0,SSW,43.15,9.9,40.51,9.8,high
2025-07-18T16:44:55.693808Z,19.6008061,72.9784578,1313.1,2.65,9.54,5.15,192.6,SSW,43.15,10.0,40.50,9.8,high
2025-07-18T16:44:55.957944Z,19.6009064,72.9784765,1313.5,2.66,9.56,5.16,192.6,SSW,43.16,10.0,40.51,9.8,high
2025-07-18T16:44:56.191639Z,19.6009989,72.9784939,1313.7,2.66,9.58,5.17,192.7,SSW,43.16,10.0,40.50,9.8,high
2025-07-18T16:44:56.426952Z,19.6010925,72.9785115,1314.0,2.66,9.57,5.17,192.9,SSW,43.15,10.0,40.50,9.8,high
2025-07-18T16:44:56.692152Z,19.6011924,72.9785304,1314.4,2.66,9.57,5.17,192.8,SSW,43.15,10.0,40.50,9.9,high
2025-07-18T16:44:56.931994Z,19.6012853,72.9785479,1314.7,2.65,9.56,5.16,192.8,SSW,43.15,10.1,40.50,9.9,high
2025-07-18T16:44:57.181956Z,19.6013770,72.9785651,1315.0,2.66,9.56,5.16,192.9,SSW,43.15,10.1,40.49,9.9,high
2025-07-18T16:44:57.446467Z,19.6014764,72.9785840,1315.3,2.66,9.58,5.18,192.9,SSW,43.15,10.1,40.49,9.9,high
2025-07-18T16:44:57.949642Z,19.6016701,72.9786204,1315.9,2.66,9.58,5.17,192.6,SSW,43.14,10.1,40.48,9.9,high
2025-07-18T16:44:58.191966Z,19.6017644,72.9786383,1316.2,2.66,9.59,5.18,192.3,SSW,43.14,10.1,40.48,9.9,high
2025-07-18T16:44:58.437747Z,19.6018574,72.9786558,1316.5,2.66,9.57,5.17,192.4,SSW,43.14,10.1,40.49,9.9,high
2025-07-18T16:44:58.680566Z,19.6019491,72.9786730,1316.8,2.66,9.58,5.17,192.4,SSW,43.14,10.1,40.48,9.9,high
2025-07-18T16:44:58.943488Z,19.6020495,72.9786919,1317.2,2.67,9.60,5.18,192.4,SSW,43.15,10.0,40.49,9.9,high
2025-07-18T16:44:59.189433Z,19.6021403,72.9787089,1317.4,2.66,9.59,5.18,192.5,SSW,43.15,10.0,40.49,9.9,high
2025-07-18T16:44:59.442651Z,19.6022401,72.9787276,1317.8,2.66,9.58,5.17,192.5,SSW,43.14,10.0,40.48,9.8,high
2025-07-18T16:44:59.706477Z,19.6023323,72.9787449,1318.1,2.67,9.60,5.18,192.5,SSW,43.14,10.0,40.47,9.8,high
2025-07-18T16:45:00.466940Z,19.6026040,72.9787956,1318.9,2.66,9.59,5.18,192.9,SSW,43.13,10.0,40.47,9.8,high
2025-07-18T16:45:00.890374Z,19.6027938,72.9788308,1319.5,2.65,9.56,5.16,192.2,SSW,43.14,9.9,40.48,9.8,high
2025-07-18T16:45:01.386040Z,19.6029859,72.9788664,1320.2,2.67,9.61,5.19,192.1,SSW,43.15,9.9,40.49,9.8,high
2025-07-18T16:45:01.764102Z,19.6030944,72.9788865,1320.5,2.67,9.61,5.19,191.9,SSW,43.15,9.9,40.48,9.8,high
2025-07-18T16:45:02.180961Z,19.6032887,72.9789225,1321.1,2.67,9.62,5.20,192.1,SSW,43.14,9.9,40.47,9.7,high
2025-07-18T16:45:02.432940Z,19.6033820,72.9789397,1321.4,2.67,9.63,5.20,192.2,SSW,43.15,9.9,40.48,9.7,high
2025-07-18T16:45:02.678135Z,19.6034796,72.9789577,1321.8,2.68,9.64,5.21,192.4,SSW,43.16,9.9,40.48,9.7,high
2025-07-18T16:45:02.925497Z,19.6035729,72.9789749,1322.1,2.68,9.64,5.20,192.3,SSW,43.16,9.9,40.48,9.7,high
2025-07-18T16:45:03.199045Z,19.6036712,72.9789931,1322.4,2.67,9.61,5.19,192.0,SSW,43.16,9.8,40.49,9.7,high
2025-07-18T16:45:03.438999Z,19.6037644,72.9790101,1322.7,2.68,9.65,5.21,191.8,SSW,43.17,9.8,40.49,9.7,high
2025-07-18T16:45:03.692127Z,19.6038681,72.9790292,1323.0,2.68,9.64,5.20,191.7,SSW,43.15,9.8,40.48,9.7,high
2025-07-18T16:45:03.989587Z,19.6039624,72.9790467,1323.3,2.67,9.63,5.20,192.1,SSW,43.15,9.8,40.47,9.7,high
2025-07-18T16:45:04.455093Z,19.6041448,72.9790802,1323.9,2.68,9.65,5.21,192.3,SSW,43.17,9.8,40.49,9.7,high
2025-07-18T16:45:04.676515Z,19.6042432,72.9790984,1324.2,2.68,9.64,5.21,192.3,SSW,43.16,9.8,40.49,9.7,high
2025-07-18T16:45:04.922864Z,19.6043360,72.9791154,1324.5,2.68,9.65,5.21,192.2,SSW,43.16,9.8,40.49,9.7,high
2025-07-18T16:45:05.175741Z,19.6044345,72.9791336,1324.8,2.68,9.65,5.21,192.0,SSW,43.16,9.8,40.49,9.7,high
2025-07-18T16:45:05.455889Z,19.6045275,72.9791506,1325.1,2.68,9.66,5.22,191.8,SSW,43.16,9.8,40.48,9.7,high
2025-07-18T16:45:05.678555Z,19.6046254,72.9791688,1325.4,2.68,9.67,5.22,192.0,SSW,43.16,9.8,40.48,9.7,high
2025-07-18T16:45:05.918207Z,19.6047197,72.9791860,1325.8,2.68,9.66,5.21,192.1,SSW,43.16,9.8,40.48,9.7,high
2025-07-18T16:45:06.189301Z,19.6048191,72.9792044,1326.1,2.68,9.64,5.21,192.3,SSW,43.16,9.8,40.49,9.7,high
2025-07-18T16:45:06.434444Z,19.6049121,72.9792215,1326.4,2.68,9.66,5.21,192.3,SSW,43.17,9.8,40.49,9.7,high
2025-07-18T16:45:06.944016Z,19.6051042,72.9792569,1327.0,2.68,9.65,5.21,192.4,SSW,43.17,9.8,40.50,9.7,high
2025-07-18T16:45:07.467760Z,19.6051973,72.9792740,1327.3,2.69,9.67,5.22,192.4,SSW,43.17,9.8,40.49,9.7,high
2025-07-18T16:45:07.710901Z,19.6053884,72.9793091,1327.9,2.68,9.66,5.21,192.2,SSW,43.16,9.8,40.48,9.7,high
2025-07-18T16:45:07.936396Z,19.6054876,72.9793273,1328.2,2.68,9.66,5.22,192.0,SSW,43.15,9.8,40.47,9.7,high
2025-07-18T16:45:08.179066Z,19.6055810,72.9793445,1328.5,2.69,9.69,5.23,191.8,SSW,43.16,9.8,40.47,9.7,high
2025-07-18T16:45:08.426496Z,19.6056739,72.9793615,1328.8,2.69,9.67,5.22,191.9,SSW,43.15,9.8,40.47,9.7,high
2025-07-18T16:45:08.688034Z,19.6057725,72.9793798,1329.2,2.69,9.69,5.23,192.3,SSW,43.16,9.8,40.47,9.7,high
2025-07-18T16:45:08.936720Z,19.6058664,72.9793969,1329.5,2.69,9.67,5.22,192.4,SSW,43.15,9.8,40.47,9.7,high
2025-07-18T16:45:09.355309Z,19.6059646,72.9794151,1329.8,2.69,9.70,5.24,192.5,SSW,43.15,9.8,40.46,9.7,high
2025-07-18T16:45:09.695478Z,19.6061525,72.9794497,1330.4,2.69,9.69,5.23,192.2,SSW,43.15,9.8,40.46,9.7,high
2025-07-18T16:45:09.960496Z,19.6062509,72.9794678,1330.7,2.69,9.68,5.23,192.2,SSW,43.14,9.8,40.46,9.7,high
2025-07-18T16:45:10.195378Z,19.6063419,72.9794845,1331.0,2.69,9.67,5.22,192.2,SSW,43.13,9.8,40.45,9.7,high
2025-07-18T16:45:10.436333Z,19.6064388,72.9795022,1331.3,2.69,9.69,5.23,192.3,SSW,43.12,9.8,40.43,9.7,high
2025-07-18T16:45:10.674860Z,19.6065371,72.9795204,1331.7,2.69,9.68,5.23,192.3,SSW,43.13,9.8,40.45,9.7,high
2025-07-18T16:45:10.921719Z,19.6066295,72.9795374,1332.0,2.69,9.69,5.23,192.3,SSW,43.13,9.8,40.44,9.7,high
2025-07-18T16:45:11.181257Z,19.6067283,72.9795556,1332.3,2.70,9.71,5.24,192.2,SSW,43.14,9.8,40.45,9.7,high
2025-07-18T16:45:11.448413Z,19.6068630,72.9795761,1333.9,2.70,9.72,5.25,191.8,SSW,43.14,9.8,40.45,9.7,high
2025-07-18T16:45:11.688714Z,19.6069557,72.9795931,1334.2,2.69,9.70,5.24,191.5,SSW,43.14,9.8,40.45,9.7,high
2025-07-18T16:45:11.946536Z,19.6070492,72.9796102,1334.5,2.69,9.69,5.23,191.5,SSW,43.14,9.8,40.45,9.7,high
2025-07-18T16:45:12.168886Z,19.6071430,72.9796276,1334.8,2.70,9.71,5.24,191.5,SSW,43.14,9.8,40.45,9.7,high
2025-07-18T16:45:12.542424Z,19.6072421,72.9796459,1335.1,2.70,9.71,5.24,191.8,SSW,43.14,9.9,40.44,9.7,high
2025-07-18T16:45:12.785000Z,19.6073442,72.9796648,1335.4,2.70,9.72,5.25,192.0,SSW,43.14,9.9,40.44,9.7,high
2025-07-18T16:45:13.122706Z,19.6074351,72.9796817,1335.7,2.70,9.72,5.25,192.0,SSW,43.15,9.9,40.45,9.7,high
2025-07-18T16:45:13.403581Z,19.6076208,72.9797162,1336.3,2.70,9.74,5.26,192.4,SSW,43.15,9.9,40.44,9.8,high
2025-07-18T16:45:13.640853Z,19.6077145,72.9797336,1336.6,2.70,9.72,5.25,192.3,SSW,43.15,9.9,40.45,9.8,high
2025-07-18T16:45:13.893097Z,19.6078129,72.9797519,1336.9,2.71,9.75,5.26,192.2,SSW,43.16,10.0,40.45,9.8,high
2025-07-18T16:45:14.139211Z,19.6079054,72.9797693,1337.2,2.71,9.74,5.26,192.2,SSW,43.16,10.0,40.46,9.8,high
2025-07-18T16:45:14.408634Z,19.6080091,72.9797887,1337.5,2.70,9.72,5.25,192.1,SSW,43.15,10.0,40.45,9.8,high
2025-07-18T16:45:14.637877Z,19.6081011,72.9798058,1337.8,2.71,9.75,5.27,192.3,SSW,43.15,10.0,40.45,9.8,high
2025-07-18T16:45:14.900111Z,19.6081936,72.9798230,1338.1,2.71,9.74,5.26,192.3,SSW,43.14,10.0,40.44,9.8,high
2025-07-18T16:45:15.162569Z,19.6082957,72.9798421,1338.5,2.71,9.75,5.26,192.2,SSW,43.15,10.0,40.45,9.8,high
2025-07-18T16:45:15.401781Z,19.6083839,72.9798587,1338.7,2.71,9.76,5.27,192.2,SSW,43.16,10.0,40.46,9.8,high
2025-07-18T16:45:15.705441Z,19.6084820,72.9798770,1339.1,2.71,9.75,5.27,192.3,SSW,43.16,10.0,40.46,9.8,high
2025-07-18T16:45:16.160196Z,19.6086736,72.9799127,1339.7,2.71,9.76,5.27,192.4,SSW,43.17,10.0,40.46,9.8,high
2025-07-18T16:45:16.414261Z,19.6087722,72.9799311,1340.0,2.71,9.74,5.26,192.4,SSW,43.16,10.0,40.46,9.8,high
2025-07-18T16:45:16.653000Z,19.6088649,72.9799484,1340.3,2.71,9.76,5.27,192.3,SSW,43.16,9.9,40.45,9.8,high
2025-07-18T16:45:17.045210Z,19.6089576,72.9799656,1340.6,2.71,9.77,5.27,192.5,SSW,43.17,9.9,40.46,9.8,high
2025-07-18T16:45:17.394913Z,19.6091488,72.9800011,1341.2,2.72,9.78,5.28,192.3,SSW,43.17,9.9,40.46,9.7,high
2025-07-18T16:45:17.640386Z,19.6092443,72.9800188,1341.5,2.71,9.77,5.28,192.3,SSW,43.17,9.9,40.46,9.7,high
2025-07-18T16:45:17.882554Z,19.6093375,72.9800360,1341.8,2.72,9.77,5.28,192.0,SSW,43.17,9.9,40.46,9.7,high
2025-07-18T16:45:18.154886Z,19.6094372,72.9800545,1342.1,2.72,9.78,5.28,192.0,SSW,43.17,9.9,40.46,9.7,high
2025-07-18T16:45:18.409458Z,19.6095351,72.9800726,1342.4,2.72,9.78,5.28,191.9,SSW,43.17,9.9,40.46,9.7,high
2025-07-18T16:45:18.657139Z,19.6096334,72.9800906,1342.7,2.71,9.77,5.28,192.0,SSW,43.17,9.9,40.46,9.7,high
2025-07-18T16:45:18.909266Z,19.6097210,72.9801069,1343.0,2.72,9.79,5.29,192.0,SSW,43.18,9.9,40.46,9.7,high
2025-07-18T16:45:19.165334Z,19.6098158,72.9801243,1343.3,2.72,9.77,5.28,192.1,SSW,43.18,9.9,40.47,9.7,high
2025-07-18T16:45:19.411767Z,19.6099137,72.9801425,1343.6,2.72,9.79,5.29,191.8,SSW,43.19,9.9,40.47,9.7,high
2025-07-18T16:45:19.851580Z,19.6100071,72.9801597,1343.9,2.72,9.78,5.28,191.8,SSW,43.19,9.9,40.47,9.7,high
2025-07-18T16:45:20.144654Z,19.6102032,72.9801957,1344.5,2.72,9.78,5.28,192.1,SSW,43.18,9.9,40.46,9.7,high
2025-07-18T16:45:20.391130Z,19.6102937,72.9802124,1344.8,2.72,9.80,5.29,192.1,SSW,43.19,9.9,40.47,9.7,high
2025-07-18T16:45:20.658150Z,19.6103980,72.9802318,1345.1,2.72,9.80,5.29,192.1,SSW,43.18,9.8,40.46,9.7,high
2025-07-18T16:45:20.887971Z,19.6104864,72.9802481,1345.4,2.72,9.81,5.30,192.3,SSW,43.18,9.8,40.45,9.7,high
2025-07-18T16:45:21.173797Z,19.6105896,72.9802670,1345.8,2.72,9.79,5.29,192.4,SSW,43.17,9.8,40.45,9.7,high
2025-07-18T16:45:21.400297Z,19.6106768,72.9802831,1346.0,2.73,9.82,5.30,192.2,SSW,43.17,9.8,40.45,9.7,high
2025-07-18T16:45:21.642006Z,19.6107756,72.9803012,1346.4,2.73,9.82,5.30,192.0,SSW,43.17,9.8,40.45,9.7,high
2025-07-18T16:45:21.925251Z,19.6108732,72.9803192,1346.7,2.72,9.81,5.29,191.6,SSW,43.16,9.8,40.44,9.7,high
2025-07-18T16:45:22.148981Z,19.6109619,72.9803355,1347.0,2.72,9.81,5.30,191.6,SSW,43.16,9.8,40.44,9.7,high
2025-07-18T16:45:22.389878Z,19.6110605,72.9803537,1347.3,2.73,9.81,5.30,192.0,SSW,43.16,9.8,40.44,9.7,high
2025-07-18T16:45:22.623875Z,19.6111532,72.9803708,1347.6,2.72,9.80,5.29,192.2,SSW,43.15,9.8,40.44,9.7,high
2025-07-18T16:45:22.894919Z,19.6112514,72.9803888,1347.9,2.73,9.83,5.31,192.4,SSW,43.15,9.8,40.43,9.7,high
2025-07-18T16:45:23.132123Z,19.6113437,72.9804058,1348.2,2.72,9.80,5.29,192.3,SSW,43.13,9.8,40.41,9.7,high
2025-07-18T16:45:23.382102Z,19.6114411,72.9804237,1348.5,2.72,9.80,5.29,192.3,SSW,43.14,9.8,40.42,9.7,high
2025-07-18T16:45:23.808482Z,19.6115442,72.9804427,1348.9,2.73,9.83,5.31,192.2,SSW,43.15,9.8,40.42,9.7,high
2025-07-18T16:45:24.131637Z,19.6117290,72.9804766,1349.4,2.73,9.82,5.30,191.9,SSW,43.15,9.8,40.43,9.7,high
2025-07-18T16:45:24.401035Z,19.6118272,72.9804947,1349.7,2.73,9.83,5.31,191.8,SSW,43.16,9.8,40.43,9.7,high
2025-07-18T16:45:24.638935Z,19.6119190,72.9805116,1350.0,2.73,9.82,5.30,191.9,SSW,43.16,9.8,40.44,9.7,high
2025-07-18T16:45:24.888461Z,19.6120159,72.9805294,1350.4,2.73,9.84,5.31,192.3,SSW,43.16,9.8,40.43,9.7,high
2025-07-18T16:45:25.148145Z,19.6121139,72.9805473,1350.7,2.74,9.85,5.32,192.4,SSW,43.15,9.8,40.42,9.7,high
2025-07-18T16:45:25.382633Z,19.6122065,72.9805645,1351.0,2.73,9.82,5.30,192.2,SSW,43.14,9.8,40.42,9.7,high
2025-07-18T16:45:25.646550Z,19.6123084,72.9805832,1351.3,2.74,9.85,5.32,192.2,SSW,43.15,9.8,40.42,9.7,high
2025-07-18T16:45:25.882822Z,19.6123953,72.9805992,1351.6,2.73,9.84,5.32,192.1,SSW,43.15,9.8,40.42,9.7,high
2025-07-18T16:45:26.160606Z,19.6124939,72.9806172,1351.9,2.73,9.84,5.31,192.2,SSW,43.14,9.8,40.41,9.7,high
2025-07-18T16:45:26.467019Z,19.6125872,72.9806344,1352.2,2.73,9.83,5.31,192.2,SSW,43.14,9.8,40.42,9.7,high
2025-07-18T16:45:26.875080Z,19.6127766,72.9806693,1352.8,2.73,9.84,5.31,192.2,SSW,43.15,9.8,40.42,9.7,high
2025-07-18T16:45:27.141889Z,19.6128733,72.9806871,1353.1,2.73,9.84,5.31,192.2,SSW,43.15,9.8,40.42,9.7,high
2025-07-18T16:45:27.481052Z,19.6129703,72.9807048,1353.4,2.74,9.87,5.33,192.0,SSW,43.15,9.8,40.41,9.7,high
2025-07-18T16:45:27.693616Z,19.6130721,72.9807237,1353.7,2.74,9.86,5.32,191.8,SSW,43.14,9.8,40.41,9.7,high
2025-07-18T16:45:27.908028Z,19.6131639,72.9807405,1354.0,2.73,9.84,5.31,191.8,SSW,43.14,9.8,40.41,9.7,high
2025-07-18T16:45:28.297194Z,19.6132621,72.9807586,1354.4,2.74,9.86,5.32,192.1,SSW,43.15,9.8,40.42,9.7,high
2025-07-18T16:45:28.715748Z,19.6134476,72.9807928,1354.9,2.74,9.87,5.33,192.3,SSW,43.16,9.8,40.42,9.7,high
2025-07-18T16:45:29.025309Z,19.6135402,72.9808098,1355.2,2.75,9.89,5.34,192.2,SSW,43.17,9.8,40.43,9.7,high
2025-07-18T16:45:29.382005Z,19.6137707,72.9808403,1357.2,2.74,9.86,5.33,192.3,SSW,43.15,9.8,40.42,9.7,high
2025-07-18T16:45:29.640534Z,19.6138632,72.9808573,1357.5,2.74,9.88,5.33,192.1,SSW,43.16,9.8,40.42,9.7,high
2025-07-18T16:45:29.898007Z,19.6139592,72.9808750,1357.8,2.74,9.88,5.34,191.6,SSW,43.17,9.8,40.43,9.7,high
2025-07-18T16:45:30.128680Z,19.6140561,72.9808927,1358.1,2.75,9.89,5.34,191.5,SSW,43.18,9.8,40.43,9.7,high
2025-07-18T16:45:30.398958Z,19.6141571,72.9809116,1358.4,2.75,9.90,5.34,191.5,SSW,43.18,9.9,40.43,9.8,high
2025-07-18T16:45:30.643549Z,19.6142453,72.9809279,1358.7,2.75,9.90,5.34,191.6,SSW,43.17,9.9,40.43,9.8,high
2025-07-18T16:45:30.883223Z,19.6143435,72.9809463,1359.0,2.75,9.89,5.34,191.8,SSW,43.17,10.0,40.43,9.8,high
2025-07-18T16:45:31.151476Z,19.6144402,72.9809645,1359.3,2.74,9.88,5.34,192.2,SSW,43.17,10.0,40.42,9.9,high
2025-07-18T16:45:31.379803Z,19.6145328,72.9809820,1359.6,2.75,9.90,5.34,192.5,SSW,43.17,10.1,40.43,9.9,high
2025-07-18T16:45:31.629566Z,19.6146298,72.9810004,1359.9,2.75,9.90,5.35,192.9,SSW,43.18,10.1,40.43,9.9,high
2025-07-18T16:45:31.911783Z,19.6147317,72.9810198,1360.3,2.75,9.89,5.34,192.8,SSW,43.18,10.1,40.44,10.0,high
2025-07-18T16:45:32.148032Z,19.6148250,72.9810375,1360.6,2.76,9.92,5.36,192.6,SSW,43.20,10.2,40.44,10.0,high
