timestamp,source,sequence,latitude,longitude,altitude_from_sealevel,relative_altitude,voltage,remaining_percent,angular_velocity_forward_rad_s,angular_velocity_right_rad_s,angular_velocity_down_rad_s,linear_acceleration_forward_m_s2,linear_acceleration_right_m_s2,linear_acceleration_down_m_s2,magnetic_field_forward_gauss,magnetic_field_right_gauss,magnetic_field_down_gauss,temperature_degc,roll_deg,pitch_deg,yaw_deg,timestamp_us,north_m_s,east_m_s,down_m_s,system_time,unix_time
2025-07-03T11:11:11.516Z,system_time,18,,,,,,,2.0,0.0,-2.0,,,,-162.0,144.0,-557.0,45.0,0.08453099429607391,0.3107028901576996,-126.95170593261719,5991852000,,,,2025-07-03T11:11:11.516Z,1751521271.516612
2025-07-03T11:11:11.567Z,system_time,19,,,,,,,2.0,0.0,-2.0,,,,-162.0,144.0,-557.0,45.0,0.08453099429607391,0.3107028901576996,-126.95170593261719,5991852000,,,,2025-07-03T11:11:11.567Z,1751521271.567272
2025-07-03T11:11:11.617Z,system_time,20,,,,,,,2.0,0.0,-2.0,,,,-162.0,144.0,-557.0,45.0,0.08453099429607391,0.3107028901576996,-126.95170593261719,5991852000,,,,2025-07-03T11:11:11.617Z,1751521271.617621
2025-07-03T11:11:11.668Z,system_time,21,,,,,,,2.0,0.0,-2.0,,,,-162.0,144.0,-557.0,45.0,0.08453099429607391,0.3107028901576996,-126.95170593261719,5991852000,,,,2025-07-03T11:11:11.667Z,1751521271.668004
2025-07-03T11:11:11.718Z,system_time,22,,,,,,,2.0,0.0,-2.0,,,,-162.0,144.0,-557.0,45.0,0.08453099429607391,0.3107028901576996,-126.95170593261719,5991852000,,,,2025-07-03T11:11:11.718Z,1751521271.718312
2025-07-03T11:11:11.725Z,attitude,23,,,,,,,,,,,,,,,,,-0.08264920115470886,-0.013475218787789345,-126.91285705566406,5992120000,,,,,
2025-07-03T11:11:11.726Z,global_position_int,24,-37.7297246,144.7789968,1086.6600341796875,954.06005859375,,,2.0,0.0,-2.0,,,,-162.0,144.0,-557.0,45.0,-0.08264920115470886,-0.013475218787789345,-126.91285705566406,5992120000,,,,,
2025-07-03T11:11:11.726Z,velocity,25,,,,,,,2.0,0.0,-2.0,,,,-162.0,144.0,-557.0,45.0,-0.08264920115470886,-0.013475218787789345,-126.91285705566406,5992120000,-3.3899998664855957,-4.519999980926514,1.2400000095367432,,
2025-07-03T11:11:11.735Z,scaled_imu,26,,,,,,,-18.0,-22.0,18.0,,,,-163.0,144.0,-557.0,45.0,,,,,,,,,
2025-07-03T11:11:11.745Z,battery_status,27,,,,,44.367000579833984,99.0,-18.0,-22.0,18.0,,,,-163.0,144.0,-557.0,45.0,-0.08264920115470886,-0.013475218787789345,-126.91285705566406,5992120000,,,,,
2025-07-03T11:11:11.768Z,system_time,28,,,,,,,-18.0,-22.0,18.0,,,,-163.0,144.0,-557.0,45.0,-0.08264920115470886,-0.013475218787789345,-126.91285705566406,5992120000,,,,2025-07-03T11:11:11.768Z,1751521271.768762
2025-07-03T11:11:11.819Z,system_time,29,,,,,,,-18.0,-22.0,18.0,,,,-163.0,144.0,-557.0,45.0,-0.08264920115470886,-0.013475218787789345,-126.91285705566406,5992120000,,,,2025-07-03T11:11:11.819Z,1751521271.819165
2025-07-03T11:11:11.869Z,system_time,30,,,,,,,-18.0,-22.0,18.0,,,,-163.0,144.0,-557.0,45.0,-0.08264920115470886,-0.013475218787789345,-126.91285705566406,5992120000,,,,2025-07-03T11:11:11.869Z,1751521271.869523
2025-07-03T11:11:11.919Z,system_time,31,,,,,,,-18.0,-22.0,18.0,,,,-163.0,144.0,-557.0,45.0,-0.08264920115470886,-0.013475218787789345,-126.91285705566406,5992120000,,,,2025-07-03T11:11:11.919Z,1751521271.919842
2025-07-03T11:11:11.970Z,system_time,32,,,,,,,-18.0,-22.0,18.0,,,,-163.0,144.0,-557.0,45.0,-0.08264920115470886,-0.013475218787789345,-126.91285705566406,5992120000,,,,2025-07-03T11:11:11.970Z,1751521271.97046
2025-07-03T11:11:11.975Z,attitude,33,,,,,,,,,,,,,,,,,-0.03334622457623482,0.13356125354766846,-126.91173553466797,5992369000,,,,,
2025-07-03T11:11:11.976Z,global_position_int,34,-37.7297322,144.7789839,1086.4400634765625,953.8390502929688,,,-18.0,-22.0,18.0,,,,-163.0,144.0,-557.0,45.0,-0.03334622457623482,0.13356125354766846,-126.91173553466797,5992369000,,,,,
2025-07-03T11:11:11.976Z,velocity,35,,,,,,,-18.0,-22.0,18.0,,,,-163.0,144.0,-557.0,45.0,-0.03334622457623482,0.13356125354766846,-126.91173553466797,5992369000,-3.4099998474121094,-4.529999732971191,0.47999998927116394,,
2025-07-03T11:11:11.985Z,scaled_imu,36,,,,,,,21.0,22.0,-17.0,,,,-164.0,146.0,-555.0,45.0,,,,,,,,,
2025-07-03T11:11:11.997Z,battery_status,37,,,,,44.367000579833984,99.0,21.0,22.0,-17.0,,,,-164.0,146.0,-555.0,45.0,-0.03334622457623482,0.13356125354766846,-126.91173553466797,5992369000,,,,,
2025-07-03T11:11:12.020Z,system_time,38,,,,,,,21.0,22.0,-17.0,,,,-164.0,146.0,-555.0,45.0,-0.03334622457623482,0.13356125354766846,-126.91173553466797,5992369000,,,,2025-07-03T11:11:12.020Z,1751521272.020789
2025-07-03T11:11:12.071Z,system_time,39,,,,,,,21.0,22.0,-17.0,,,,-164.0,146.0,-555.0,45.0,-0.03334622457623482,0.13356125354766846,-126.91173553466797,5992369000,,,,2025-07-03T11:11:12.071Z,1751521272.07189
2025-07-03T11:11:12.122Z,system_time,40,,,,,,,21.0,22.0,-17.0,,,,-164.0,146.0,-555.0,45.0,-0.03334622457623482,0.13356125354766846,-126.91173553466797,5992369000,,,,2025-07-03T11:11:12.122Z,1751521272.122285
2025-07-03T11:11:12.159Z,attitude,41,,,,,,,,,,,,,,,,,0.2356933057308197,0.5521243214607239,-127.0873794555664,5992587000,,,,,
2025-07-03T11:11:12.161Z,global_position_int,42,-37.7297389,144.7789728,1086.4700927734375,953.8700561523438,,,21.0,22.0,-17.0,,,,-164.0,146.0,-555.0,45.0,0.2356933057308197,0.5521243214607239,-127.0873794555664,5992587000,,,,,
2025-07-03T11:11:12.161Z,velocity,43,,,,,,,21.0,22.0,-17.0,,,,-164.0,146.0,-555.0,45.0,0.2356933057308197,0.5521243214607239,-127.0873794555664,5992587000,-3.3899998664855957,-4.509999752044678,-0.6599999666213989,,
2025-07-03T11:11:12.170Z,scaled_imu,44,,,,,,,10.0,26.0,-3.0,,,,-161.0,142.0,-558.0,45.0,,,,,,,,,
2025-07-03T11:11:12.173Z,system_time,45,,,,,,,10.0,26.0,-3.0,,,,-161.0,142.0,-558.0,45.0,0.2356933057308197,0.5521243214607239,-127.0873794555664,5992587000,,,,2025-07-03T11:11:12.172Z,1751521272.17298
2025-07-03T11:11:12.180Z,battery_status,46,,,,,44.367000579833984,99.0,10.0,26.0,-3.0,,,,-161.0,142.0,-558.0,45.0,0.2356933057308197,0.5521243214607239,-127.0873794555664,5992587000,,,,,
2025-07-03T11:11:12.223Z,system_time,47,,,,,,,10.0,26.0,-3.0,,,,-161.0,142.0,-558.0,45.0,0.2356933057308197,0.5521243214607239,-127.0873794555664,5992587000,,,,2025-07-03T11:11:12.223Z,1751521272.223746
2025-07-03T11:11:12.274Z,system_time,48,,,,,,,10.0,26.0,-3.0,,,,-161.0,142.0,-558.0,45.0,0.2356933057308197,0.5521243214607239,-127.0873794555664,5992587000,,,,2025-07-03T11:11:12.274Z,1751521272.274254
2025-07-03T11:11:12.324Z,system_time,49,,,,,,,10.0,26.0,-3.0,,,,-161.0,142.0,-558.0,45.0,0.2356933057308197,0.5521243214607239,-127.0873794555664,5992587000,,,,2025-07-03T11:11:12.324Z,1751521272.324616
2025-07-03T11:11:12.375Z,system_time,50,,,,,,,10.0,26.0,-3.0,,,,-161.0,142.0,-558.0,45.0,0.2356933057308197,0.5521243214607239,-127.0873794555664,5992587000,,,,2025-07-03T11:11:12.375Z,1751521272.375279
2025-07-03T11:11:12.425Z,system_time,51,,,,,,,10.0,26.0,-3.0,,,,-161.0,142.0,-558.0,45.0,0.2356933057308197,0.5521243214607239,-127.0873794555664,5992587000,,,,2025-07-03T11:11:12.425Z,1751521272.425615
2025-07-03T11:11:12.436Z,attitude,52,,,,,,,,,,,,,,,,,0.23392647504806519,-0.13351184129714966,-126.70914459228516,5992871000,,,,,
2025-07-03T11:11:12.437Z,global_position_int,53,-37.7297474,144.7789583,1086.77001953125,954.1700439453125,,,10.0,26.0,-3.0,,,,-161.0,142.0,-558.0,45.0,0.23392647504806519,-0.13351184129714966,-126.70914459228516,5992871000,,,,,
2025-07-03T11:11:12.437Z,velocity,54,,,,,,,10.0,26.0,-3.0,,,,-161.0,142.0,-558.0,45.0,0.23392647504806519,-0.13351184129714966,-126.70914459228516,5992871000,-3.359999895095825,-4.5,-1.100000023841858,,
2025-07-03T11:11:12.447Z,scaled_imu,55,,,,,,,11.0,-54.0,19.0,,,,-161.0,143.0,-557.0,45.0,,,,,,,,,
2025-07-03T11:11:12.456Z,battery_status,56,,,,,44.367000579833984,99.0,11.0,-54.0,19.0,,,,-161.0,143.0,-557.0,45.0,0.23392647504806519,-0.13351184129714966,-126.70914459228516,5992871000,,,,,
2025-07-03T11:11:12.476Z,system_time,57,,,,,,,11.0,-54.0,19.0,,,,-161.0,143.0,-557.0,45.0,0.23392647504806519,-0.13351184129714966,-126.70914459228516,5992871000,,,,2025-07-03T11:11:12.476Z,1751521272.47633
2025-07-03T11:11:12.527Z,system_time,58,,,,,,,11.0,-54.0,19.0,,,,-161.0,143.0,-557.0,45.0,0.23392647504806519,-0.13351184129714966,-126.70914459228516,5992871000,,,,2025-07-03T11:11:12.527Z,1751521272.52763
2025-07-03T11:11:12.579Z,system_time,59,,,,,,,11.0,-54.0,19.0,,,,-161.0,143.0,-557.0,45.0,0.23392647504806519,-0.13351184129714966,-126.70914459228516,5992871000,,,,2025-07-03T11:11:12.579Z,1751521272.579232
2025-07-03T11:11:12.622Z,attitude,60,,,,,,,,,,,,,,,,,0.543670117855072,-0.4136561155319214,-126.82682800292969,5993097000,,,,,
2025-07-03T11:11:12.623Z,global_position_int,61,-37.729754199999995,144.7789468,1086.9901123046875,954.3900756835938,,,11.0,-54.0,19.0,,,,-161.0,143.0,-557.0,45.0,0.543670117855072,-0.4136561155319214,-126.82682800292969,5993097000,,,,,
2025-07-03T11:11:12.623Z,velocity,62,,,,,,,11.0,-54.0,19.0,,,,-161.0,143.0,-557.0,45.0,0.543670117855072,-0.4136561155319214,-126.82682800292969,5993097000,-3.359999895095825,-4.509999752044678,-0.7999999523162842,,
2025-07-03T11:11:12.630Z,system_time,63,,,,,,,11.0,-54.0,19.0,,,,-161.0,143.0,-557.0,45.0,0.543670117855072,-0.4136561155319214,-126.82682800292969,5993097000,,,,2025-07-03T11:11:12.630Z,1751521272.630082
2025-07-03T11:11:12.632Z,scaled_imu,64,,,,,,,23.0,-12.0,-17.0,,,,-167.0,141.0,-556.0,45.0,,,,,,,,,
2025-07-03T11:11:12.641Z,battery_status,65,,,,,44.367000579833984,99.0,23.0,-12.0,-17.0,,,,-167.0,141.0,-556.0,45.0,0.543670117855072,-0.4136561155319214,-126.82682800292969,5993097000,,,,,
2025-07-03T11:11:12.680Z,system_time,66,,,,,,,23.0,-12.0,-17.0,,,,-167.0,141.0,-556.0,45.0,0.543670117855072,-0.4136561155319214,-126.82682800292969,5993097000,,,,2025-07-03T11:11:12.680Z,1751521272.680392
2025-07-03T11:11:12.731Z,system_time,67,,,,,,,23.0,-12.0,-17.0,,,,-167.0,141.0,-556.0,45.0,0.543670117855072,-0.4136561155319214,-126.82682800292969,5993097000,,,,2025-07-03T11:11:12.731Z,1751521272.731324
2025-07-03T11:11:12.781Z,system_time,68,,,,,,,23.0,-12.0,-17.0,,,,-167.0,141.0,-556.0,45.0,0.543670117855072,-0.4136561155319214,-126.82682800292969,5993097000,,,,2025-07-03T11:11:12.781Z,1751521272.78193
2025-07-03T11:11:12.832Z,system_time,69,,,,,,,23.0,-12.0,-17.0,,,,-167.0,141.0,-556.0,45.0,0.543670117855072,-0.4136561155319214,-126.82682800292969,5993097000,,,,2025-07-03T11:11:12.832Z,1751521272.832309
2025-07-03T11:11:12.882Z,system_time,70,,,,,,,23.0,-12.0,-17.0,,,,-167.0,141.0,-556.0,45.0,0.543670117855072,-0.4136561155319214,-126.82682800292969,5993097000,,,,2025-07-03T11:11:12.882Z,1751521272.882663
2025-07-03T11:11:12.884Z,attitude,71,,,,,,,,,,,,,,,,,0.2975071370601654,-0.2353305220603943,-127.02296447753906,5993357000,,,,,
2025-07-03T11:11:12.885Z,global_position_int,72,-37.729762099999995,144.7789334,1087.080078125,954.4900512695312,,,23.0,-12.0,-17.0,,,,-167.0,141.0,-556.0,45.0,0.2975071370601654,-0.2353305220603943,-127.02296447753906,5993357000,,,,,
2025-07-03T11:11:12.885Z,velocity,73,,,,,,,23.0,-12.0,-17.0,,,,-167.0,141.0,-556.0,45.0,0.2975071370601654,-0.2353305220603943,-127.02296447753906,5993357000,-3.3499999046325684,-4.519999980926514,-0.009999999776482582,,
2025-07-03T11:11:12.895Z,scaled_imu,74,,,,,,,-29.0,24.0,-8.0,,,,-168.0,140.0,-556.0,45.0,,,,,,,,,
2025-07-03T11:11:12.905Z,battery_status,75,,,,,44.367000579833984,99.0,-29.0,24.0,-8.0,,,,-168.0,140.0,-556.0,45.0,0.2975071370601654,-0.2353305220603943,-127.02296447753906,5993357000,,,,,
2025-07-03T11:11:12.934Z,system_time,76,,,,,,,-29.0,24.0,-8.0,,,,-168.0,140.0,-556.0,45.0,0.2975071370601654,-0.2353305220603943,-127.02296447753906,5993357000,,,,2025-07-03T11:11:12.933Z,1751521272.934002
2025-07-03T11:11:12.985Z,system_time,77,,,,,,,-29.0,24.0,-8.0,,,,-168.0,140.0,-556.0,45.0,0.2975071370601654,-0.2353305220603943,-127.02296447753906,5993357000,,,,2025-07-03T11:11:12.985Z,1751521272.985784
2025-07-03T11:11:13.036Z,system_time,78,,,,,,,-29.0,24.0,-8.0,,,,-168.0,140.0,-556.0,45.0,0.2975071370601654,-0.2353305220603943,-127.02296447753906,5993357000,,,,2025-07-03T11:11:13.036Z,1751521273.036136
2025-07-03T11:11:13.086Z,system_time,79,,,,,,,-29.0,24.0,-8.0,,,,-168.0,140.0,-556.0,45.0,0.2975071370601654,-0.2353305220603943,-127.02296447753906,5993357000,,,,2025-07-03T11:11:13.086Z,1751521273.086461
2025-07-03T11:11:13.131Z,attitude,80,,,,,,,,,,,,,,,,,0.05054609104990959,0.26211971044540405,-126.94636535644531,5993612000,,,,,
2025-07-03T11:11:13.132Z,global_position_int,81,-37.7297699,144.7789202,1086.9801025390625,954.3800659179688,,,-29.0,24.0,-8.0,,,,-168.0,140.0,-556.0,45.0,0.05054609104990959,0.26211971044540405,-126.94636535644531,5993612000,,,,,
2025-07-03T11:11:13.132Z,velocity,82,,,,,,,-29.0,24.0,-8.0,,,,-168.0,140.0,-556.0,45.0,0.05054609104990959,0.26211971044540405,-126.94636535644531,5993612000,-3.3499999046325684,-4.529999732971191,0.7999999523162842,,
2025-07-03T11:11:13.137Z,system_time,83,,,,,,,-29.0,24.0,-8.0,,,,-168.0,140.0,-556.0,45.0,0.05054609104990959,0.26211971044540405,-126.94636535644531,5993612000,,,,2025-07-03T11:11:13.136Z,1751521273.137
2025-07-03T11:11:13.141Z,scaled_imu,84,,,,,,,-8.0,31.0,13.0,,,,-164.0,143.0,-556.0,45.0,,,,,,,,,
2025-07-03T11:11:13.151Z,battery_status,85,,,,,44.367000579833984,99.0,-8.0,31.0,13.0,,,,-164.0,143.0,-556.0,45.0,0.05054609104990959,0.26211971044540405,-126.94636535644531,5993612000,,,,,
2025-07-03T11:11:13.188Z,system_time,86,,,,,,,-8.0,31.0,13.0,,,,-164.0,143.0,-556.0,45.0,0.05054609104990959,0.26211971044540405,-126.94636535644531,5993612000,,,,2025-07-03T11:11:13.188Z,1751521273.18816
2025-07-03T11:11:13.240Z,system_time,87,,,,,,,-8.0,31.0,13.0,,,,-164.0,143.0,-556.0,45.0,0.05054609104990959,0.26211971044540405,-126.94636535644531,5993612000,,,,2025-07-03T11:11:13.240Z,1751521273.240107
2025-07-03T11:11:13.290Z,system_time,88,,,,,,,-8.0,31.0,13.0,,,,-164.0,143.0,-556.0,45.0,0.05054609104990959,0.26211971044540405,-126.94636535644531,5993612000,,,,2025-07-03T11:11:13.290Z,1751521273.290441
2025-07-03T11:11:13.340Z,system_time,89,,,,,,,-8.0,31.0,13.0,,,,-164.0,143.0,-556.0,45.0,0.05054609104990959,0.26211971044540405,-126.94636535644531,5993612000,,,,2025-07-03T11:11:13.340Z,1751521273.340809
2025-07-03T11:11:13.361Z,attitude,90,,,,,,,,,,,,,,,,,0.04406874626874924,0.11508535593748093,-127.03271484375,5993854000,,,,,
2025-07-03T11:11:13.363Z,global_position_int,91,-37.7297772,144.7789077,1086.7301025390625,954.1300659179688,,,-8.0,31.0,13.0,,,,-164.0,143.0,-556.0,45.0,0.04406874626874924,0.11508535593748093,-127.03271484375,5993854000,,,,,
2025-07-03T11:11:13.363Z,velocity,92,,,,,,,-8.0,31.0,13.0,,,,-164.0,143.0,-556.0,45.0,0.04406874626874924,0.11508535593748093,-127.03271484375,5993854000,-3.359999895095825,-4.539999961853027,1.090000033378601,,
2025-07-03T11:11:13.372Z,scaled_imu,93,,,,,,,2.0,-26.0,-15.0,,,,-161.0,144.0,-557.0,45.0,,,,,,,,,
2025-07-03T11:11:13.384Z,battery_status,94,,,,,44.367000579833984,99.0,2.0,-26.0,-15.0,,,,-161.0,144.0,-557.0,45.0,0.04406874626874924,0.11508535593748093,-127.03271484375,5993854000,,,,,
2025-07-03T11:11:13.391Z,system_time,95,,,,,,,2.0,-26.0,-15.0,,,,-161.0,144.0,-557.0,45.0,0.04406874626874924,0.11508535593748093,-127.03271484375,5993854000,,,,2025-07-03T11:11:13.391Z,1751521273.391459
2025-07-03T11:11:13.442Z,system_time,96,,,,,,,2.0,-26.0,-15.0,,,,-161.0,144.0,-557.0,45.0,0.04406874626874924,0.11508535593748093,-127.03271484375,5993854000,,,,2025-07-03T11:11:13.442Z,1751521273.442396
2025-07-03T11:11:13.492Z,system_time,97,,,,,,,2.0,-26.0,-15.0,,,,-161.0,144.0,-557.0,45.0,0.04406874626874924,0.11508535593748093,-127.03271484375,5993854000,,,,2025-07-03T11:11:13.492Z,1751521273.492734
2025-07-03T11:11:13.543Z,system_time,98,,,,,,,2.0,-26.0,-15.0,,,,-161.0,144.0,-557.0,45.0,0.04406874626874924,0.11508535593748093,-127.03271484375,5993854000,,,,2025-07-03T11:11:13.543Z,1751521273.543069
2025-07-03T11:11:13.578Z,attitude,99,,,,,,,,,,,,,,,,,-0.2899654805660248,0.13905589282512665,-126.85384368896484,5994096000,,,,,
2025-07-03T11:11:13.582Z,global_position_int,100,-37.7297845,144.7788952,1086.530029296875,953.9300537109375,,,2.0,-26.0,-15.0,,,,-161.0,144.0,-557.0,45.0,-0.2899654805660248,0.13905589282512665,-126.85384368896484,5994096000,,,,,
2025-07-03T11:11:13.582Z,velocity,101,,,,,,,2.0,-26.0,-15.0,,,,-161.0,144.0,-557.0,45.0,-0.2899654805660248,0.13905589282512665,-126.85384368896484,5994096000,-3.379999876022339,-4.549999713897705,0.4699999988079071,,
2025-07-03T11:11:13.591Z,scaled_imu,102,,,,,,,-23.0,22.0,14.0,,,,-164.0,145.0,-556.0,45.0,,,,,,,,,
2025-07-03T11:11:13.593Z,system_time,103,,,,,,,-23.0,22.0,14.0,,,,-164.0,145.0,-556.0,45.0,-0.2899654805660248,0.13905589282512665,-126.85384368896484,5994096000,,,,2025-07-03T11:11:13.593Z,1751521273.593777
2025-07-03T11:11:13.600Z,battery_status,104,,,,,44.367000579833984,99.0,-23.0,22.0,14.0,,,,-164.0,145.0,-556.0,45.0,-0.2899654805660248,0.13905589282512665,-126.85384368896484,5994096000,,,,,
2025-07-03T11:11:13.644Z,system_time,105,,,,,,,-23.0,22.0,14.0,,,,-164.0,145.0,-556.0,45.0,-0.2899654805660248,0.13905589282512665,-126.85384368896484,5994096000,,,,2025-07-03T11:11:13.644Z,1751521273.644491
2025-07-03T11:11:13.695Z,system_time,106,,,,,,,-23.0,22.0,14.0,,,,-164.0,145.0,-556.0,45.0,-0.2899654805660248,0.13905589282512665,-126.85384368896484,5994096000,,,,2025-07-03T11:11:13.695Z,1751521273.695111
2025-07-03T11:11:13.745Z,system_time,107,,,,,,,-23.0,22.0,14.0,,,,-164.0,145.0,-556.0,45.0,-0.2899654805660248,0.13905589282512665,-126.85384368896484,5994096000,,,,2025-07-03T11:11:13.745Z,1751521273.745456
2025-07-03T11:11:13.796Z,system_time,108,,,,,,,-23.0,22.0,14.0,,,,-164.0,145.0,-556.0,45.0,-0.2899654805660248,0.13905589282512665,-126.85384368896484,5994096000,,,,2025-07-03T11:11:13.796Z,1751521273.79617
2025-07-03T11:11:13.846Z,system_time,109,,,,,,,-23.0,22.0,14.0,,,,-164.0,145.0,-556.0,45.0,-0.2899654805660248,0.13905589282512665,-126.85384368896484,5994096000,,,,2025-07-03T11:11:13.846Z,1751521273.84651
2025-07-03T11:11:13.883Z,attitude,110,,,,,,,,,,,,,,,,,0.06736980378627777,0.557666540145874,-127.07992553710938,5994383000,,,,,
2025-07-03T11:11:13.883Z,global_position_int,111,-37.729793099999995,144.7788804,1086.580078125,953.9900512695312,,,-23.0,22.0,14.0,,,,-164.0,145.0,-556.0,45.0,0.06736980378627777,0.557666540145874,-127.07992553710938,5994383000,,,,,
2025-07-03T11:11:13.884Z,velocity,112,,,,,,,-23.0,22.0,14.0,,,,-164.0,145.0,-556.0,45.0,0.06736980378627777,0.557666540145874,-127.07992553710938,5994383000,-3.369999885559082,-4.509999752044678,-0.8100000023841858,,
2025-07-03T11:11:13.887Z,scaled_imu,113,,,,,,,29.0,7.0,-11.0,,,,-161.0,146.0,-557.0,45.0,,,,,,,,,
2025-07-03T11:11:13.892Z,battery_status,114,,,,,44.367000579833984,99.0,29.0,7.0,-11.0,,,,-161.0,146.0,-557.0,45.0,0.06736980378627777,0.557666540145874,-127.07992553710938,5994383000,,,,,
2025-07-03T11:11:13.896Z,system_time,115,,,,,,,29.0,7.0,-11.0,,,,-161.0,146.0,-557.0,45.0,0.06736980378627777,0.557666540145874,-127.07992553710938,5994383000,,,,2025-07-03T11:11:13.896Z,1751521273.896849
2025-07-03T11:11:13.948Z,system_time,116,,,,,,,29.0,7.0,-11.0,,,,-161.0,146.0,-557.0,45.0,0.06736980378627777,0.557666540145874,-127.07992553710938,5994383000,,,,2025-07-03T11:11:13.948Z,1751521273.948111
2025-07-03T11:11:13.998Z,system_time,117,,,,,,,29.0,7.0,-11.0,,,,-161.0,146.0,-557.0,45.0,0.06736980378627777,0.557666540145874,-127.07992553710938,5994383000,,,,2025-07-03T11:11:13.998Z,1751521273.998776
2025-07-03T11:11:14.049Z,system_time,118,,,,,,,29.0,7.0,-11.0,,,,-161.0,146.0,-557.0,45.0,0.06736980378627777,0.557666540145874,-127.07992553710938,5994383000,,,,2025-07-03T11:11:14.049Z,1751521274.049119
2025-07-03T11:11:14.065Z,attitude,119,,,,,,,,,,,,,,,,,-0.024349672719836235,-0.05122045800089836,-126.87150573730469,5994605000,,,,,
2025-07-03T11:11:14.066Z,global_position_int,120,-37.7298,144.778869,1086.81005859375,954.2100219726562,,,29.0,7.0,-11.0,,,,-161.0,146.0,-557.0,45.0,-0.024349672719836235,-0.05122045800089836,-126.87150573730469,5994605000,,,,,
