timestamp,source,sequence,latitude,longitude,altitude_from_sealevel,relative_altitude,voltage,remaining_percent,north_m_s,east_m_s,down_m_s,temperature_degc,pressure_hpa,roll_deg,pitch_deg,yaw_deg,angular_velocity_forward_rad_s,angular_velocity_right_rad_s,angular_velocity_down_rad_s,linear_acceleration_forward_m_s2,linear_acceleration_right_m_s2,linear_acceleration_down_m_s2,magnetic_field_forward_gauss,magnetic_field_right_gauss,magnetic_field_down_gauss,system_time,unix_time,speed_m_s,direction_deg,airspeed_m_s
2025-07-18T10:45:21.810+00:00Z,position,1,19.0925553,72.8702349,191.17001342773438,182.70001220703125,,,,,,,,27.4320011138916,3.908775806427002,2.0057458877563477,,,,,,,,,,2025-07-18T16:15:21.810Z,1752835521,,,
2025-07-18T10:45:22.042+00:00Z,position,2,19.0926415,72.8702416,192.24000549316406,183.77000427246094,44.38600158691406,-1.0,40.57999801635742,2.359999895095825,-4.460000038146973,33.7599983215332,990.7062377929688,27.649158477783203,4.040750503540039,3.665519952774048,,,,,,,,,,2025-07-18T16:15:22.042Z,1752835522,40.648565024025444,3.328385998569418,40.52320098876953
2025-07-18T10:45:22.275+00:00Z,position,3,19.0927281,72.8702512,193.3400115966797,184.87001037597656,44.38600158691406,-1.0,40.48999786376953,3.549999952316284,-4.549999713897705,33.7599983215332,990.7062377929688,23.160730361938477,4.01021146774292,5.564570426940918,,,,,,,,,,2025-07-18T16:15:22.275Z,1752835522,40.64532478243355,5.010650337028306,40.53084182739258
2025-07-18T10:45:22.546+00:00Z,position,4,19.0928248,72.8702646,194.62001037597656,186.15000915527344,44.38600158691406,-1.0,40.34000015258789,4.690000057220459,-4.690000057220459,33.7599983215332,990.3407592773438,18.22084617614746,3.9745898246765137,8.108080863952637,,,,,,,,,,2025-07-18T16:15:22.546Z,1752835522,40.61171891027907,6.631536965717998,40.509159088134766
2025-07-18T10:45:22.828+00:00Z,position,5,19.0929103,72.870279,195.8000030517578,187.3300018310547,44.38600158691406,-1.0,40.15999984741211,5.809999942779541,-4.849999904632568,33.7599983215332,990.3407592773438,18.537872314453125,4.366023540496826,9.60381031036377,,,,,,,,,,2025-07-18T16:15:22.828Z,1752835522,40.578093684637764,8.231941836563824,40.48942184448242
2025-07-18T10:45:23.061+00:00Z,position,6,19.0930064,72.8702979,197.20001220703125,188.73001098632812,44.38600158691406,-1.0,39.959999084472656,6.839999675750732,-5.059999942779541,33.7599983215332,989.96044921875,18.05180549621582,5.048794269561768,10.516369819641113,,,,,,,,,,2025-07-18T16:15:23.061Z,1752835523,40.54117810813255,9.713250791558426,40.480045318603516
2025-07-18T10:45:23.282+00:00Z,position,7,19.0930894,72.8703163,198.510009765625,190.04000854492188,44.38600158691406,-1.0,39.689998626708984,7.889999866485596,-5.389999866485596,33.7599983215332,989.96044921875,11.264312744140625,5.448180198669434,11.711419105529785,,,,,,,,,,2025-07-18T16:15:23.282Z,1752835523,40.466629324436,11.243290325557098,40.444557189941406
2025-07-18T10:45:23.548+00:00Z,position,8,19.0931821,72.8703384,200.07000732421875,191.60000610351562,44.38600158691406,-1.0,39.41999816894531,8.550000190734863,-5.739999771118164,33.7599983215332,989.96044921875,1.049147367477417,5.876011848449707,14.002795219421387,,,,,,,,,,2025-07-18T16:15:23.548Z,1752835523,40.33656850676837,12.237617574008873,40.36414337158203
2025-07-18T10:45:23.781+00:00Z,position,9,19.0932632,72.8703585,201.53001403808594,193.0600128173828,44.38600158691406,-1.0,39.12999725341797,8.989999771118164,-6.119999885559082,33.7599983215332,989.56982421875,-6.774683952331543,6.559013843536377,15.604948043823242,,,,,,,,,,2025-07-18T16:15:23.781Z,1752835523,40.14943064275261,12.938996629143475,40.23133087158203
2025-07-18T10:45:24.034+00:00Z,position,10,19.093355,72.8703817,203.27000427246094,194.8000030517578,44.38600158691406,-1.0,38.88999938964844,9.229999542236328,-6.440000057220459,33.7599983215332,989.56982421875,-8.942118644714355,7.402398109436035,15.596176147460938,,,,,,,,,,2025-07-18T16:15:24.034Z,1752835524,39.970300775407466,13.351327022515182,40.103179931640625
