timestamp,source,sequence,latitude,longitude,altitude_from_sealevel,relative_altitude,voltage,remaining_percent,north_m_s,east_m_s,down_m_s,temperature_degc,pressure_hpa,roll_deg,pitch_deg,yaw_deg,angular_velocity_forward_rad_s,angular_velocity_right_rad_s,angular_velocity_down_rad_s,linear_acceleration_forward_m_s2,linear_acceleration_right_m_s2,linear_acceleration_down_m_s2,magnetic_field_forward_gauss,magnetic_field_right_gauss,magnetic_field_down_gauss,system_time,unix_time,speed_m_s,direction_deg,airspeed_m_s
2025-07-24T09:38:29.526+00:00Z,position,1,19.0805796,72.8766859,5.960000514984131,0.0,,,,,,,,-0.1041310578584671,-0.10453624278306961,-45.633052825927734,,,,,,,,,,2025-07-24T15:08:29.526Z,1753349909,,,
2025-07-24T09:38:29.810+00:00Z,position,2,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5194091796875,-0.10479322075843811,-0.1037120446562767,-45.63237380981445,,,,,,,,,,2025-07-24T15:08:29.810Z,1753349909,0.0,0.0,3.1631014347076416
2025-07-24T09:38:30.059+00:00Z,position,3,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5194091796875,-0.10299535095691681,-0.10395753383636475,-45.63355255126953,,,,,,,,,,2025-07-24T15:08:30.059Z,1753349910,0.0,0.0,3.1528005599975586
2025-07-24T09:38:30.286+00:00Z,position,4,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5321655273438,-0.10200472176074982,-0.10436081886291504,-45.63390350341797,,,,,,,,,,2025-07-24T15:08:30.286Z,1753349910,0.0,0.0,3.14264178276062
2025-07-24T09:38:30.533+00:00Z,position,5,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5321655273438,-0.10321685671806335,-0.105200856924057,-45.63278579711914,,,,,,,,,,2025-07-24T15:08:30.533Z,1753349910,0.0,0.0,3.133760452270508
2025-07-24T09:38:30.787+00:00Z,position,6,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5421142578125,-0.1028035506606102,-0.10341282188892365,-45.633140563964844,,,,,,,,,,2025-07-24T15:08:30.786Z,1753349910,0.0,0.0,3.127134084701538
2025-07-24T09:38:31.028+00:00Z,position,7,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.544189453125,-0.10277973115444183,-0.10477408766746521,-45.6336555480957,,,,,,,,,,2025-07-24T15:08:31.028Z,1753349911,0.0,0.0,3.131974220275879
2025-07-24T09:38:31.287+00:00Z,position,8,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.544189453125,-0.10232999175786972,-0.10399756580591202,-45.633323669433594,,,,,,,,,,2025-07-24T15:08:31.287Z,1753349911,0.0,0.0,3.1356265544891357
2025-07-24T09:38:31.532+00:00Z,position,9,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5209350585938,-0.10416457056999207,-0.10586923360824585,-45.63335418701172,,,,,,,,,,2025-07-24T15:08:31.532Z,1753349911,0.0,0.0,3.1383981704711914
2025-07-24T09:38:31.782+00:00Z,position,10,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5209350585938,-0.10418576747179031,-0.10529595613479614,-45.63275909423828,,,,,,,,,,2025-07-24T15:08:31.782Z,1753349911,0.0,0.0,3.140805244445801
2025-07-24T09:38:32.035+00:00Z,position,11,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5223388671875,-0.10330817103385925,-0.10532411187887192,-45.63313674926758,,,,,,,,,,2025-07-24T15:08:32.035Z,1753349912,0.0,0.0,3.142188310623169
2025-07-24T09:38:32.278+00:00Z,position,12,19.0805796,72.8766859,5.960000514984131,0.0,44.26400375366211,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5223388671875,-0.1035875603556633,-0.10320430994033813,-45.632781982421875,,,,,,,,,,2025-07-24T15:08:32.278Z,1753349912,0.0,0.0,3.1413893699645996
2025-07-24T09:38:32.526+00:00Z,position,13,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.540283203125,-0.10169940441846848,-0.10322413593530655,-45.633934020996094,,,,,,,,,,2025-07-24T15:08:32.526Z,1753349912,0.0,0.0,3.1384077072143555
2025-07-24T09:38:32.772+00:00Z,position,14,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.540283203125,-0.10194127261638641,-0.10525276511907578,-45.63384246826172,,,,,,,,,,2025-07-24T15:08:32.772Z,1753349912,0.0,0.0,3.1350107192993164
2025-07-24T09:38:33.021+00:00Z,position,15,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.514892578125,-0.10207498073577881,-0.1040366068482399,-45.63329315185547,,,,,,,,,,2025-07-24T15:08:33.021Z,1753349913,0.0,0.0,3.130978584289551
2025-07-24T09:38:33.288+00:00Z,position,16,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.514892578125,-0.10216732323169708,-0.10382036864757538,-45.63355255126953,,,,,,,,,,2025-07-24T15:08:33.288Z,1753349913,0.0,0.0,3.1264560222625732
2025-07-24T09:38:33.531+00:00Z,position,17,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5575561523438,-0.1028132289648056,-0.10550069808959961,-45.63373947143555,,,,,,,,,,2025-07-24T15:08:33.531Z,1753349913,0.0,0.0,3.121323823928833
2025-07-24T09:38:33.772+00:00Z,position,18,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5575561523438,-0.10168388485908508,-0.10301470756530762,-45.6334342956543,,,,,,,,,,2025-07-24T15:08:33.772Z,1753349913,0.0,0.0,3.125044584274292
2025-07-24T09:38:34.034+00:00Z,position,19,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5254516601562,-0.104039765894413,-0.10211353003978729,-45.633113861083984,,,,,,,,,,2025-07-24T15:08:34.034Z,1753349914,0.0,0.0,3.132256507873535
2025-07-24T09:38:34.280+00:00Z,position,20,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5254516601562,-0.10342361032962799,-0.1037384495139122,-45.63349533081055,,,,,,,,,,2025-07-24T15:08:34.280Z,1753349914,0.0,0.0,3.1404008865356445
2025-07-24T09:38:34.526+00:00Z,position,21,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5140991210938,-0.10416670888662338,-0.10500767827033997,-45.633052825927734,,,,,,,,,,2025-07-24T15:08:34.526Z,1753349914,0.0,0.0,3.1480495929718018
2025-07-24T09:38:34.771+00:00Z,position,22,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5140991210938,-0.10406901687383652,-0.10198444128036499,-45.632835388183594,,,,,,,,,,2025-07-24T15:08:34.771Z,1753349914,0.0,0.0,3.155651330947876
2025-07-24T09:38:35.017+00:00Z,position,23,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5458984375,-0.10420643538236618,-0.10368389636278152,-45.633140563964844,,,,,,,,,,2025-07-24T15:08:35.017Z,1753349915,0.0,0.0,3.1635982990264893
2025-07-24T09:38:35.290+00:00Z,position,24,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5458984375,-0.10458210110664368,-0.10205145180225372,-45.63302993774414,,,,,,,,,,2025-07-24T15:08:35.290Z,1753349915,0.0,0.0,3.1627614498138428
2025-07-24T09:38:35.535+00:00Z,position,25,19.0805796,72.8766859,5.960000514984131,0.0,44.26300048828125,-1.0,0.0,0.0,0.0,34.959999084472656,1012.552734375,-0.10544025152921677,-0.10338995605707169,-45.632320404052734,,,,,,,,,,2025-07-24T15:08:35.535Z,1753349915,0.0,0.0,3.1617367267608643
