timestamp,source,sequence,latitude,longitude,altitude_from_sealevel,relative_altitude,voltage,remaining_percent,north_m_s,east_m_s,down_m_s,temperature_degc,pressure_hpa,roll_deg,pitch_deg,yaw_deg,angular_velocity_forward_rad_s,angular_velocity_right_rad_s,angular_velocity_down_rad_s,linear_acceleration_forward_m_s2,linear_acceleration_right_m_s2,linear_acceleration_down_m_s2,magnetic_field_forward_gauss,magnetic_field_right_gauss,magnetic_field_down_gauss,system_time,unix_time,speed_m_s,direction_deg,airspeed_m_s
2025-07-24T09:32:43.104+00:00Z,position,1133,19.0805796,72.8766859,5.960000514984131,0.0,44.35300064086914,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5490112304688,-0.09645124524831772,-0.10364829748868942,-45.634124755859375,,,,,,,,,,2025-07-24T15:02:43.104Z,1753349563,0.0,0.0,2.826237201690674
2025-07-24T09:32:43.350+00:00Z,position,1134,19.0805796,72.8766859,5.960000514984131,0.0,44.35300064086914,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5490112304688,-0.09548488259315491,-0.10297294706106186,-45.63442611694336,,,,,,,,,,2025-07-24T15:02:43.350Z,1753349563,0.0,0.0,2.8281126022338867
2025-07-24T09:32:43.598+00:00Z,position,1135,19.0805796,72.8766859,5.960000514984131,0.0,44.35300064086914,-1.0,0.0,0.0,0.0,34.959999084472656,1012.53076171875,-0.09547148644924164,-0.10425110161304474,-45.633907318115234,,,,,,,,,,2025-07-24T15:02:43.598Z,1753349563,0.0,0.0,2.822467803955078
2025-07-24T09:32:43.865+00:00Z,position,1136,19.0805796,72.8766859,5.960000514984131,0.0,44.35300064086914,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5421142578125,-0.09535269439220428,-0.10347014665603638,-45.63426208496094,,,,,,,,,,2025-07-24T15:02:43.864Z,1753349563,0.0,0.0,2.8160078525543213
2025-07-24T09:32:44.128+00:00Z,position,1137,19.0805796,72.8766859,5.960000514984131,0.0,44.35300064086914,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5421142578125,-0.09580237418413162,-0.10442698746919632,-45.63360595703125,,,,,,,,,,2025-07-24T15:02:44.128Z,1753349564,0.0,0.0,2.809131145477295
2025-07-24T09:32:44.353+00:00Z,position,1138,19.0805796,72.8766859,5.960000514984131,0.0,44.35300064086914,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5336303710938,-0.09503588080406189,-0.102436862885952,-45.63396453857422,,,,,,,,,,2025-07-24T15:02:44.353Z,1753349564,0.0,0.0,2.8017866611480713
2025-07-24T09:32:44.609+00:00Z,position,1139,19.0805796,72.8766859,5.960000514984131,0.0,44.35300064086914,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5336303710938,-0.09490558505058289,-0.10433552414178848,-45.634098052978516,,,,,,,,,,2025-07-24T15:02:44.609Z,1753349564,0.0,0.0,2.7944536209106445
2025-07-24T09:32:44.859+00:00Z,position,1140,19.0805796,72.8766859,5.960000514984131,0.0,44.35300064086914,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5226440429688,-0.09328362345695496,-0.10400289297103882,-45.6348876953125,,,,,,,,,,2025-07-24T15:02:44.859Z,1753349564,0.0,0.0,2.794844627380371
2025-07-24T09:32:45.105+00:00Z,position,1141,19.0805796,72.8766859,5.960000514984131,0.0,44.35300064086914,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5226440429688,-0.09431055188179016,-0.10293642431497574,-45.63349533081055,,,,,,,,,,2025-07-24T15:02:45.105Z,1753349565,0.0,0.0,2.803539752960205
2025-07-24T09:32:45.344+00:00Z,position,1142,19.0805796,72.8766859,5.960000514984131,0.0,44.35300064086914,-1.0,0.0,0.0,0.0,34.959999084472656,1012.5543823242188,-0.09455233067274094,-0.1032365933060646,-45.63341522216797,,,,,,,,,,2025-07-24T15:02:45.344Z,1753349565,0.0,0.0,2.812722682952881
