timestamp,source,sequence,latitude,longitude,altitude_from_sealevel,relative_altitude,voltage,remaining_percent,north_m_s,east_m_s,down_m_s,temperature_degc,pressure_hpa,roll_deg,pitch_deg,yaw_deg,angular_velocity_forward_rad_s,angular_velocity_right_rad_s,angular_velocity_down_rad_s,linear_acceleration_forward_m_s2,linear_acceleration_right_m_s2,linear_acceleration_down_m_s2,magnetic_field_forward_gauss,magnetic_field_right_gauss,magnetic_field_down_gauss,system_time,unix_time,speed_m_s,direction_deg,airspeed_m_s
2025-07-21T05:46:12.803+00:00Z,position,1,19.1439591,72.8997215,1060.2900390625,1054.330078125,,,,,,,,,,,,,,,,,,,,2025-07-21T11:16:12.803Z,1753076772,,,
2025-07-21T05:46:13.304+00:00Z,position,2,19.1437894,72.8997014,1060.2100830078125,1054.25,42.9370002746582,-1.0,-36.84000015258789,-4.079999923706055,0.14999999105930328,28.099998474121094,892.2235717773438,0.32656171917915344,-0.19501911103725433,-172.58584594726562,,,,,,,,,,2025-07-21T11:16:13.304Z,1753076773,37.06523992395189,186.3197068772811,29.785078048706055
2025-07-21T05:46:13.809+00:00Z,position,3,19.1436281,72.8996825,1060.1199951171875,1054.1590576171875,42.9370002746582,-1.0,-36.82999801635742,-4.089999675750732,0.14999999105930328,28.099998474121094,892.2235717773438,0.34915032982826233,-0.2128768414258957,-172.5838165283203,,,,,,,,,,2025-07-21T11:16:13.809Z,1753076773,37.056400948183466,186.33677665114396,29.790014266967773
2025-07-21T05:46:14.317+00:00Z,position,4,19.1434577,72.8996623,1060.0400390625,1054.080078125,42.9370002746582,-1.0,-36.82999801635742,-4.099999904632568,0.1599999964237213,28.099998474121094,892.244873046875,0.32148200273513794,-0.21017536520957947,-172.5575714111328,,,,,,,,,,2025-07-21T11:16:14.317Z,1753076774,37.05750602918225,186.3521438548566,29.788429260253906
2025-07-21T05:46:14.796+00:00Z,position,5,19.1432943,72.899643,1059.9500732421875,1053.989990234375,42.9370002746582,-1.0,-36.82999801635742,-4.110000133514404,0.17000000178813934,28.099998474121094,892.2589721679688,0.27630001306533813,-0.19592386484146118,-172.54014587402344,,,,,,,,,,2025-07-21T11:16:14.796Z,1753076774,37.05861377577931,186.36751014096956,29.79299545288086
2025-07-21T05:46:15.298+00:00Z,position,6,19.1431318,72.8996236,1059.8699951171875,1053.9090576171875,42.93600082397461,-1.0,-36.82999801635742,-4.119999885559082,0.17000000178813934,28.099998474121094,892.275146484375,0.22145332396030426,-0.18045981228351593,-172.53536987304688,,,,,,,,,,2025-07-21T11:16:15.298Z,1753076775,37.059724134724725,186.38287477471562,29.788007736206055
2025-07-21T05:46:15.794+00:00Z,position,7,19.1429686,72.8996042,1059.7900390625,1053.830078125,42.93600082397461,-1.0,-36.81999969482422,-4.130000114440918,0.1599999964237213,28.099998474121094,892.2467651367188,0.1743590235710144,-0.18479366600513458,-172.53564453125,,,,,,,,,,2025-07-21T11:16:15.794Z,1753076775,37.05090118299604,186.39996222133712,29.7829647064209
2025-07-21T05:46:16.291+00:00Z,position,8,19.1428023,72.8995846,1059.7000732421875,1053.739990234375,42.93600082397461,-1.0,-36.81999969482422,-4.119999885559082,0.1599999964237213,28.099998474121094,892.29052734375,0.15310455858707428,-0.19265612959861755,-172.52996826171875,,,,,,,,,,2025-07-21T11:16:16.291Z,1753076776,37.049787807541655,186.38459370802826,29.789142608642578
2025-07-21T05:46:16.800+00:00Z,position,9,19.142635,72.8995647,1059.610107421875,1053.6490478515625,42.93600082397461,-1.0,-36.82999801635742,-4.119999885559082,0.17000000178813934,28.099998474121094,892.2637329101562,0.14339323341846466,-0.1813378483057022,-172.53292846679688,,,,,,,,,,2025-07-21T11:16:16.800Z,1753076776,37.059724134724725,186.38287477471562,29.79561424255371
2025-07-21T05:46:17.291+00:00Z,position,10,19.142471,72.8995453,1059.52001953125,1053.55908203125,42.93600082397461,-1.0,-36.82999801635742,-4.119999885559082,0.17999999225139618,28.099998474121094,892.2774047851562,0.13264423608779907,-0.16785793006420135,-172.5446319580078,,,,,,,,,,2025-07-21T11:16:17.291Z,1753076777,37.059724134724725,186.38287477471562,29.788076400756836
2025-07-21T05:46:17.814+00:00Z,position,11,19.1423003,72.899525,1059.4400634765625,1053.4801025390625,42.93600082397461,-1.0,-36.82999801635742,-4.110000133514404,0.17000000178813934,28.099998474121094,892.2849731445312,0.12177511304616928,-0.16606749594211578,-172.5561065673828,,,,,,,,,,2025-07-21T11:16:17.813Z,1753076777,37.05861377577931,186.36751014096956,29.793607711791992
2025-07-21T05:46:18.274+00:00Z,position,12,19.1421486,72.8995072,1059.360107421875,1053.3990478515625,42.93600082397461,-1.0,-36.82999801635742,-4.110000133514404,0.1599999964237213,28.099998474121094,892.2849731445312,0.11006806045770645,-0.17271481454372406,-172.56790161132812,,,,,,,,,,2025-07-21T11:16:18.274Z,1753076778,37.05861377577931,186.36751014096956,29.792333602905273
2025-07-21T05:46:18.515+00:00Z,position,13,19.1420629,72.899497,1059.320068359375,1053.360107421875,42.93600082397461,-1.0,-36.82999801635742,-4.099999904632568,0.1599999964237213,28.099998474121094,892.3194580078125,0.10462162643671036,-0.17536893486976624,-172.57420349121094,,,,,,,,,,2025-07-21T11:16:18.515Z,1753076778,37.05750602918225,186.3521438548566,29.79210662841797
2025-07-21T05:46:18.767+00:00Z,position,14,19.1419834,72.8994878,1059.280029296875,1053.320068359375,42.93600082397461,-1.0,-36.82999801635742,-4.099999904632568,0.14999999105930328,28.099998474121094,892.3194580078125,0.0996028259396553,-0.17993751168251038,-172.5806884765625,,,,,,,,,,2025-07-21T11:16:18.767Z,1753076778,37.05750602918225,186.3521438548566,29.788959503173828
