timestamp_iso,wind_speed_m_s,wind_speed_kt,wind_dir_deg,quality,status,north_m_s,east_m_s,yaw_deg,airspeed_m_s,airspeed_source,latitude,longitude,altitude_from_sealevel
2025-07-18T10:51:34.671+00:00,0.925,1.798,17.527,1.00,ok,29.69999885559082,7.269999980926514,13.632913589477539,29.65364646911621,sensor,19.1952337,72.8881569,616.760009765625
2025-07-18T10:51:35.156+00:00,0.933,1.814,17.780,1.00,ok,29.670000076293945,7.239999771118164,13.58590030670166,29.617219924926758,sensor,19.1953638,72.8881904,616.7400512695312
2025-07-18T10:51:35.674+00:00,0.932,1.812,17.808,1.00,ok,29.6299991607666,7.210000038146973,13.542051315307617,29.573671340942383,sensor,19.1954992,72.8882254,616.7100219726562
2025-07-18T10:51:36.188+00:00,0.925,1.797,17.809,1.00,ok,29.599998474121094,7.179999828338623,13.512221336364746,29.550912857055664,sensor,19.1956348,72.8882601,616.6800537109375
2025-07-18T10:51:36.673+00:00,0.922,1.792,17.666,1.00,ok,29.579999923706055,7.159999847412109,13.492166519165039,29.525659561157227,sensor,19.195764,72.8882933,616.6600341796875
2025-07-18T10:51:37.196+00:00,0.919,1.786,17.544,1.00,ok,29.559999465942383,7.139999866485596,13.476478576660156,29.49394989013672,sensor,19.1958993,72.8883278,616.6200561523438
2025-07-18T10:51:37.656+00:00,0.916,1.781,17.491,1.00,ok,29.51999855041504,7.12999963760376,13.46887493133545,29.469141006469727,sensor,19.1960275,72.8883606,616.5900268554688
2025-07-18T10:51:38.167+00:00,0.911,1.771,17.360,1.00,ok,29.5,7.119999885559082,13.458844184875488,29.44489097595215,sensor,19.1961632,72.8883953,616.550048828125
2025-07-18T10:51:38.679+00:00,0.908,1.765,17.131,1.00,ok,29.479999542236328,7.099999904632568,13.446906089782715,29.419591903686523,sensor,19.196295,72.8884288,616.52001953125
2025-07-18T10:51:39.169+00:00,0.906,1.762,17.072,1.00,ok,29.44999885559082,7.089999675750732,13.439105987548828,29.39558219909668,sensor,19.1964258,72.8884623,616.5
2025-07-18T10:51:39.675+00:00,0.903,1.756,16.929,1.00,ok,29.42999839782715,7.089999675750732,13.438980102539062,29.37816047668457,sensor,19.1965598,72.8884965,616.4700317382812
2025-07-18T10:51:40.171+00:00,0.901,1.752,16.901,1.00,ok,29.40999984741211,7.079999923706055,13.438881874084473,29.362985610961914,sensor,19.1966923,72.8885303,616.4400024414062
2025-07-18T10:51:40.666+00:00,0.898,1.745,16.854,1.00,ok,29.399999618530273,7.079999923706055,13.438152313232422,29.34490203857422,sensor,19.1968396,72.8885593,614.3900146484375
2025-07-18T10:51:41.175+00:00,0.896,1.742,16.743,1.00,ok,29.3799991607666,7.069999694824219,13.440068244934082,29.326416015625,sensor,19.1969738,72.8885935,614.3500366210938
2025-07-18T10:51:41.668+00:00,0.896,1.742,16.689,1.00,ok,29.35999870300293,7.069999694824219,13.452818870544434,29.304845809936523,sensor,19.1971062,72.8886273,614.3200073242188
2025-07-18T10:51:42.186+00:00,0.893,1.736,16.570,1.00,ok,29.329999923706055,7.089999675750732,13.51902961730957,29.28861427307129,sensor,19.1972394,72.8886617,614.2900390625
2025-07-18T10:51:42.652+00:00,0.893,1.737,16.347,1.00,ok,29.309999465942383,7.12999963760376,13.631181716918945,29.26837158203125,sensor,19.1973652,72.8886942,614.260009765625
2025-07-18T10:51:43.174+00:00,0.893,1.736,15.910,1.00,ok,29.279998779296875,7.170000076293945,13.728570938110352,29.2550048828125,sensor,19.1974999,72.8887293,614.2300415039062
2025-07-18T10:51:43.664+00:00,0.894,1.737,16.040,1.00,ok,29.25,7.21999979019165,13.775189399719238,29.23385238647461,sensor,19.1976318,72.8887637,614.2000122070312
2025-07-18T10:51:44.176+00:00,0.892,1.733,16.105,1.00,ok,29.219999313354492,7.239999771118164,13.800488471984863,29.22011947631836,sensor,19.1977646,72.8887987,614.1600341796875
2025-07-18T10:51:44.665+00:00,0.890,1.731,16.296,1.00,ok,29.209999084472656,7.239999771118164,13.813909530639648,29.211383819580078,sensor,19.1978902,72.8888317,614.1300048828125
2025-07-18T10:51:45.165+00:00,0.888,1.726,16.447,1.00,ok,29.19999885559082,7.230000019073486,13.800812721252441,29.20486068725586,sensor,19.1980242,72.8888668,614.0900268554688
2025-07-18T10:51:45.603+00:00,0.887,1.724,16.737,1.00,ok,29.19999885559082,7.210000038146973,13.746756553649902,29.20021629333496,sensor,19.1981301,72.8888944,614.06005859375
2025-07-18T10:51:45.818+00:00,0.884,1.718,17.195,1.00,ok,29.189998626708984,7.199999809265137,13.725821495056152,29.193336486816406,sensor,19.1981957,72.8889116,614.050048828125
2025-07-18T10:51:46.069+00:00,0.882,1.715,17.252,1.00,ok,29.17999839782715,7.179999828338623,13.70919418334961,29.18121337890625,sensor,19.1982614,72.8889288,614.0400390625
2025-07-18T10:51:46.333+00:00,0.881,1.712,17.602,1.00,ok,29.17999839782715,7.170000076293945,13.692234992980957,29.17337989807129,sensor,19.198327,72.8889458,614.030029296875
2025-07-18T10:51:46.580+00:00,0.880,1.711,17.602,1.00,ok,29.17999839782715,7.159999847412109,13.672011375427246,29.170726776123047,sensor,19.198394,72.8889631,614.010009765625
2025-07-18T10:51:46.827+00:00,0.878,1.707,17.634,1.00,ok,29.17999839782715,7.139999866485596,13.649113655090332,29.166404724121094,sensor,19.1984606,72.8889805,614.0
2025-07-18T10:51:47.154+00:00,0.877,1.706,17.612,1.00,ok,29.170000076293945,7.12999963760376,13.625344276428223,29.157819747924805,sensor,19.1985259,72.8889973,613.9800415039062
2025-07-18T10:51:47.620+00:00,0.876,1.703,17.604,1.00,ok,29.170000076293945,7.109999656677246,13.579922676086426,29.153182983398438,sensor,19.1986559,72.8890309,613.9500122070312
2025-07-18T10:51:47.841+00:00,0.875,1.701,17.635,1.00,ok,29.170000076293945,7.099999904632568,13.557756423950195,29.15091323852539,sensor,19.1987216,72.8890479,613.9300537109375
2025-07-18T10:51:48.078+00:00,0.875,1.701,17.599,1.00,ok,29.170000076293945,7.079999923706055,13.53487777709961,29.14583396911621,sensor,19.1987891,72.8890651,613.9100341796875
2025-07-18T10:51:48.361+00:00,0.874,1.699,17.604,1.00,ok,29.15999984741211,7.069999694824219,13.513603210449219,29.13712501525879,sensor,19.1988558,72.8890823,613.9000244140625
2025-07-18T10:51:48.583+00:00,0.874,1.699,17.585,1.00,ok,29.15999984741211,7.059999942779541,13.496885299682617,29.12863540649414,sensor,19.1989165,72.8890979,613.8800048828125
2025-07-18T10:51:48.833+00:00,0.874,1.698,17.465,1.00,ok,29.15999984741211,7.049999713897705,13.48158073425293,29.128110885620117,sensor,19.198984,72.8891151,613.8600463867188
2025-07-18T10:51:49.107+00:00,0.874,1.699,17.466,1.00,ok,29.15999984741211,7.049999713897705,13.469167709350586,29.128896713256836,sensor,19.1990519,72.8891326,613.8400268554688
2025-07-18T10:51:49.319+00:00,0.874,1.699,17.455,1.00,ok,29.15999984741211,7.039999961853027,13.460344314575195,29.126461029052734,sensor,19.199113,72.8891481,613.8200073242188
2025-07-18T10:51:49.599+00:00,0.873,1.697,17.390,1.00,ok,29.15999984741211,7.029999732971191,13.452005386352539,29.12555694580078,sensor,19.1991847,72.8891665,613.800048828125
2025-07-18T10:51:49.836+00:00,0.873,1.697,17.395,1.00,ok,29.15999984741211,7.029999732971191,13.446542739868164,29.123878479003906,sensor,19.1992439,72.8891816,613.7900390625
2025-07-18T10:51:50.082+00:00,0.873,1.696,17.350,1.00,ok,29.149999618530273,7.019999980926514,13.441756248474121,29.116395950317383,sensor,19.1993094,72.8891982,613.77001953125
